OBJECTID,Catchment,Comments,DATALOAD,Diameter,Estim_Year,Install_Year,Invert_DN,Invert_UP,Manhole_Down,Manhole_Up,Material,Pipe_Bursted,RefAuto,Relined,Sewer_ID,Sewer_Type,Slope,Total_Length,Original_Material,Original_Diameter,Original_Install_Year,SHAPE.len,_SEWERNAME
5423824,5, ,20170309201124,900,0,1971,0,0,5451,5270,CONC,No,10303,No,52705451,STM,0,90.05000305,CONC,900,1971,90.0515996526436,STORM
5423825,5, ,20170309201124,1050,0,1971,0,0,5019,5451,CONC,No,10302,No,54515019,STM,0,53.93999863,CONC,1050,1971,53.9425212610608,STORM
5423826,5, ,20170309201124,1200,0,1971,0,0,5017,5019,CONC,No,10301,No,50195017,STM,0,89.33000183,CONC,1200,1971,89.3265794710622,STORM
5423827,6,,20170309201124,200,0,1999,65.19999695,65.30999756,6472,6474,PVC,No,10866,No,64746472,SAN,0.97000003,11.30000019,PVC,200,1999,11.5986943239315,SANITARY
5423828,9,,20170309201124,200,0,1991,0,0,9075,9076,PVC,No,10865,No,90769075,SAN,0,16.14999962,PVC,200,1991,16.352311699879,SANITARY
5423829,1,DWG NO 3362,20170309201124,200,0,1995,0,0,1237,1238,PVC,No,11485,No,12381237,SAN,1.5,22.60000038,PVC,200,1995,23.2234221720228,SANITARY
5423830,1,DWG NO NW2676-4-1,20170309201124,200,0,1978,0,0,1236,1237,PVC,No,11483,No,12371236,SAN,1.22000003,49.81000137,PVC,200,1978,49.8896778860116,SANITARY
5423831,2,,20170309201124,150,0,1985,0,0,2093,2091,PVC,No,10554,No,20912093,SAN,0,45.72000122,PVC,150,1985,45.7192519623845,SANITARY
5423832,2, ,20170309201124,200,0,1985,0,0,2087,2093,PVC,No,10553,No,20932087,SAN,0,66.75,PVC,200,1985,66.7510936239999,SANITARY
5423833,2, ,20170309201124,200,0,1985,0,0,2097,2087,PVC,No,10552,No,20872097,SAN,0,15.68999958,PVC,200,1985,15.6876033861135,SANITARY
5423834,2,,20170309201124,200,0,1984,0,0,2097,2094,PVC,No,10551,No,20942097,SAN,0,25.89999962,PVC,200,1984,25.9016157797154,SANITARY
5423835,2,,20170309201124,200,0,1985,0,0,2094,2085,PVC,No,10550,No,20852094,SAN,0,61.25999832,PVC,200,1985,61.2602203717878,SANITARY
5423836,2,,20170309201124,200,0,1985,0,0,2085,2082,PVC,No,10549,No,20822085,SAN,0,22.61000061,PVC,200,1985,22.6096837660326,SANITARY
5423837,2,,20170309201124,200,0,1985,0,0,2082,2088,PVC,No,10548,No,20882082,SAN,0,39.61999893,PVC,200,1985,39.6172815826629,SANITARY
5423838,1,,20170309201124,200,0,1985,0,0,2088,1111,PVC,No,10547,No,11112088,SAN,0,9.14000034,PVC,200,1985,9.13632858428373,SANITARY
5423839,9,,20170309201124,200,0,1985,0,0,9129,9105,PVC,No,10544,No,91059129,SAN,0,87.77999878,PVC,200,1985,87.7800358323007,SANITARY
5423840,9, ,20170309201124,200,0,1985,0,0,9006,9005,PVC,No,10543,No,90059006,SAN,0,16.76000023,PVC,200,1985,16.7642625844384,SANITARY
5423841,9,,20170309201124,200,0,1985,0,0,9007,9006,PVC,No,10542,No,90069007,SAN,0,20.71999931,PVC,200,1985,20.7196235487038,SANITARY
5423842,9,,20170309201124,200,0,1985,0,0,9008,9007,PVC,No,10541,No,90079008,SAN,0,66.73000336,PVC,200,1985,66.7304765455785,SANITARY
5423843,9,,20170309201124,200,0,1985,0,0,9129,9008,PVC,No,10540,No,90089129,SAN,0,89.91000366,PVC,200,1985,89.9067344529875,SANITARY
5423844,9, ,20170309201124,200,0,1986,0,0,9048,9107,PVC,No,10539,No,91079048,SAN,0,90,PVC,200,1986,90.00017999982,SANITARY
5423845,9,Project no.: 1791-21-1986-001 (1834.tif),20170309201124,200,0,1986,0,0,7,9048,PVC,No,11669,No,90480007,SAN,0,90,PVC,200,1986,90.003361048352,SANITARY
5423846,9,,20170309201124,200,0,1986,0,0,9045,9044,PVC,No,10537,No,90449045,SAN,0,35.95999908,PVC,200,1986,35.9657281310972,SANITARY
5423847,9,,20170309201124,200,0,1986,0,0,9045,9046,PVC,No,10536,No,90469045,SAN,0,32.90999985,PVC,200,1986,32.9108143320702,SANITARY
5423848,9, ,20170309201124,200,0,1986,0,0,9047,9045,PVC,No,10535,No,90459047,SAN,0,85.98000336,PVC,200,1986,85.97960804749,SANITARY
5423849,9,Project no.: 1791-21-1986-001 (1834.tif),20170309201124,200,0,1986,0,0,7,9047,PVC,No,11668,No,90470007,SAN,0,79.84999847,PVC,200,1986,79.8507013118858,SANITARY
5423850,9, ,20170309201124,200,0,1979,0,0,9039,9101,PVC,No,10533,No,91019039,SAN,0,84.41999817,PVC,200,1979,84.4213811779931,SANITARY
5423851,9,Project no.: 1791-21-1979-001 (1818.tif),20170309201124,200,0,1979,0,0,8,9039,PVC,No,11672,No,90390008,SAN,0,74.05999756,PVC,200,1979,74.0627544721367,SANITARY
5423852,9,,20170309201124,200,0,1979,0,0,9042,9041,PVC,No,10531,No,90419042,SAN,0,18.88999939,PVC,200,1979,18.8902223385539,SANITARY
5423853,9,,20170309201124,200,0,1979,0,0,9042,9043,PVC,No,10530,No,90439042,SAN,0,18.88999939,PVC,200,1979,18.8902223385539,SANITARY
5423854,9,,20170309201124,200,0,1979,0,0,9040,9042,PVC,No,10529,No,90429040,SAN,0,102.09999847,PVC,200,1979,102.106416056975,SANITARY
5423855,9,Project no.: 1791-21-1979-001 (1818.tif),20170309201124,200,0,1979,0,0,8,9040,PVC,No,11671,No,90400008,SAN,0,85.94999695,PVC,200,1979,85.9467492113576,SANITARY
5423856,9,,20170309201124,200,0,1979,0,0,9037,9100,PVC,No,10527,No,91009037,SAN,0,96.69999695,PVC,200,1979,96.7023210683177,SANITARY
5423857,9,Project no.: 1791-21-1979-001 (1815.tif),20170309201124,200,0,1979,0,0,9,9037,PVC,No,11666,No,90370009,SAN,0,78.94000244,PVC,200,1979,78.9424106548565,SANITARY
5423858,9,,20170309201124,200,0,1979,0,0,9034,9033,PVC,No,10525,No,90339034,SAN,0,31.07999992,PVC,200,1979,31.0738378704659,SANITARY
5423859,1, diameter estimated,20170309201124,100,1934,1934,0,0,2459,2605,VIT,No,8402,No,26052459,CMB,0,31.26000023,VIT,100,1934,31.2644770736694,COMBINED
5423860,1, diameter estimated,20170309201124,100,0,1934,0,0,2459,100,VIT,No,8401,No,1002459,CMB,0,15.23200035,VIT,100,1934,15.2322191423312,COMBINED
5423861,2, diameter estimated,20170309201124,100,1934,1934,0,0,2460,2459,VIT,No,8400,No,24592460,CMB,0,9.14000034,VIT,100,1934,9.14123077052538,COMBINED
5423862,5, ,20170309201124,150,1943,1943,0,0,5280,5283,VIT,No,10048,No,52835280,CMB,0,22.64999962,VIT,150,1943,22.6461696540497,COMBINED
5423863,5, ,20170309201124,200,1943,1943,0,0,5279,5280,VIT,No,10047,No,52805279,CMB,0,21.34000015,VIT,200,1943,21.3355501452388,COMBINED
5423864,5, ,20170309201124,200,0,1969,0,0,5302,5301,VIT,No,10046,No,53015302,CMB,0,50.29000092,VIT,200,1969,50.2871762977402,COMBINED
5423865,5, ,20170309201124,200,0,1969,0,0,5303,5302,VIT,No,10045,No,53025303,CMB,0,53.34000015,VIT,200,1969,53.3358416076844,COMBINED
5423866,5, ,20170309201124,200,0,1969,0,0,5282,5303,VIT,No,10044,No,53035282,CMB,0,107.27999878,VIT,200,1969,107.281060770296,COMBINED
5423867,5, ,20170309201124,200,0,1969,0,0,5284,5282,VIT,No,10043,No,52825284,CMB,0,12.19999981,VIT,200,1969,12.1938017041446,COMBINED
5423868,1, ,20170309201124,100,1943,1943,0,0,5282,1111,VIT,No,10042,No,11115282,CMB,0,46.93000031,VIT,100,1943,46.927461043615,COMBINED
5423869,6, ,20170309201124,150,1943,1943,0,0,5331,6084,VIT,No,10041,No,60845331,CMB,0,99.91000366,VIT,150,1943,99.9150263974343,COMBINED
5423870,5, ,20170309201124,150,1943,1943,0,0,5300,5331,VIT,No,10040,No,53315300,CMB,0,100.58000183,VIT,150,1943,100.57570780263,COMBINED
5423871,6, ,20170309201124,200,1943,1943,0,0,5327,6081,VIT,No,10039,No,60815327,CMB,0,52.40000153,VIT,200,1943,52.3927724023076,COMBINED
5423872,5, ,20170309201124,150,1943,1943,0,0,5327,5326,VIT,No,8218,No,53265327,CMB,0,114.30000305,VIT,150,1943,114.300174977994,COMBINED
5423873,5, ,20170309201124,200,1943,1943,0,0,5337,5327,VIT,No,8217,No,53275337,CMB,0,70.09999847,VIT,200,1943,70.107617988347,COMBINED
5423874,5, ,20170309201124,200,1943,1943,0,0,5318,5337,VIT,No,8216,No,53375318,CMB,0,69.18000031,VIT,200,1943,69.183122941943,COMBINED
5423875,5,Original clay pipe (installed in 1943) has been replaced with a 150mm diameter PVC pipe; Pipe length is approx. 10m long; 2010 Sewer Rehabilitation Program,20170309201124,150,,2010,0,0,5315,5318,PVC,No,8215,No,53185315,CMB,0,10,PVC,150,2010,7.79377315553898,COMBINED
5423876,5, ,20170309201124,200,1943,200508,0,0,5300,5315,HDPE,Yes,8214,No,53155300,CMB,0,53.54000092,VIT,150,1943,53.5471269070526,COMBINED
5423877,5, ,20170309201124,200,1943,201009,0,0,5321,5322,HDPE,Yes,10019,No,53225321,CMB,0,67.36000061,VIT,150,1943,67.3586371596101,COMBINED
5423878,5, ,20170309201124,200,1943,201009,0,0,5317,5321,HDPE,Yes,10018,No,53215317,CMB,0,55.15999985,VIT,150,1943,55.1603272289061,COMBINED
5423879,5, ,20170309201124,150,1943,1943,0,0,5320,5323,VIT,No,10017,No,53235320,CMB,0,85.16000366,VIT,150,1943,85.1613462786962,COMBINED
5423880,5, ,20170309201124,150,1943,1943,0,0,5317,5320,VIT,No,10016,No,53205317,CMB,0,26.81999969,VIT,150,1943,26.8164072910597,COMBINED
5423881,5, ,20170309201124,200,1943,201009,0,0,5318,5317,HDPE,Yes,10015,No,53175318,CMB,0,49.20000076,VIT,150,1943,49.2001178860376,COMBINED
5423882,6, ,20170309201124,200,1941,1941,0,0,5325,6078,VIT,No,10014,No,60785325,CMB,0,100.55000305,VIT,200,1941,100.544474239015,COMBINED
5423883,5, ,20170309201124,200,1941,1941,0,0,5324,5325,VIT,No,10013,No,53255323,CMB,0,100.58000183,VIT,200,1941,100.582068481415,COMBINED
5423884,5, ,20170309201124,200,1943,1943,0,0,5298,5300,VIT,No,8088,No,53005298,CMB,0,50.90000153,VIT,200,1943,50.8979105661519,COMBINED
5423885,6, ,20170309201124,200,0,1910,0,0,6145,6132,VIT,No,7558,No,61326145,CMB,0,29.26000023,VIT,200,1910,29.2606988980099,COMBINED
5423886,6, ,20170309201124,200,0,1910,0,0,6146,6145,VIT,No,7557,No,61456146,CMB,0,49.06999969,VIT,200,1910,49.0657079842939,COMBINED
5423887,6, ,20170309201124,200,0,1910,0,0,6144,6146,VIT,No,7556,No,61466144,CMB,0,109.41999817,VIT,200,1910,109.419307711208,COMBINED
5423888,6, ,20170309201124,200,0,1910,0,0,6143,6144,VIT,No,7555,No,61446143,CMB,0,109.41999817,VIT,200,1910,109.419307711208,COMBINED
5423889,6, ,20170309201124,275,0,1909,0,0,6148,6147,VIT,No,7554,No,61476148,CMB,0,100.87999725,VIT,275,1909,100.888113274062,COMBINED
5423890,5,,20170309201124,200,1943,200508,0,0,5651,5299,HDPE,Yes,8087,No,52995651,CMB,0,87,VIT,200,1943,86.999998091954,COMBINED
5423891,5, ,20170309201124,150,1943,1943,0,0,5296,5295,VIT,No,8086,No,52955296,CMB,0,110.83000183,VIT,150,1943,110.828433626033,COMBINED
5423892,5, ,20170309201124,150,1943,1943,0,0,5297,5296,VIT,No,8085,No,52965297,CMB,0,111.25,VIT,150,1943,111.251510102111,COMBINED
5423893,5, ,20170309201124,200,1943,1943,0,0,5297,5298,VIT,No,8084,No,52985297,CMB,0,50.90000153,VIT,200,1943,50.9056264080897,COMBINED
5423894,5, ,20170309201124,200,1943,1943,0,0,5293,5297,VIT,No,8083,No,52975293,CMB,0,60.04000092,VIT,200,1943,60.0411941919879,COMBINED
5423895,5, REPLACED EXISTING VIT 150 DIAMETRE CMB PER DWG. 146-28-1,20170309201124,200,0,2000,0,0,5293,5294,PVC,No,8082,No,52945293,CMB,0,175.55999756,PVC,200,2000,175.555120973442,COMBINED
5423896,5, ,20170309201124,200,1943,1943,0,0,5287,5293,VIT,No,8081,No,52935287,CMB,0,60.04000092,VIT,200,1943,60.0334781601066,COMBINED
5423897,5, ,20170309201124,150,1943,1943,0,0,5287,5290,VIT,No,8080,No,52905287,CMB,0,110.63999939,VIT,150,1943,110.634415079576,COMBINED
5423898,5, ,20170309201124,150,1943,1943,0,0,5650,5291,VIT,No,8079,No,52915650,CMB,0,34.13999939,VIT,150,1943,34.1312084534081,COMBINED
5423899,6,,20170309201124,200,1941,1941,0,0,5340,6176,VIT,No,8078,No,61765340,CMB,0,100.69000244,VIT,200,1941,100.685953340076,COMBINED
5423900,5,,20170309201124,200,1941,200508,0,0,5342,5340,FF,No,8077,Yes,53405342,CMB,0,100.58000183,VIT,200,1941,100.57570780263,COMBINED
5423901,5, ,20170309201124,150,1941,1941,0,0,5323,5342,VIT,No,8076,No,53425323,CMB,0,116.41000366,VIT,150,1941,116.407098151273,COMBINED
5423902,5, ,20170309201124,200,1941,1941,0,0,5342,5343,VIT,No,8075,No,53435342,CMB,0,79.55000305,VIT,200,1941,79.5471985678943,COMBINED
5423903,5, ,20170309201124,150,1941,1941,0,0,5343,5345,VIT,No,8074,No,53455343,CMB,0,88.69000244,VIT,150,1941,88.6911590858976,COMBINED
5423904,5, ,20170309201124,150,1941,1941,0,0,5343,5347,VIT,No,8073,No,53475343,CMB,0,71.31999969,VIT,150,1941,71.329747651313,COMBINED
5423905,6, ,20170309201124,250,1941,1941,0,0,5359,6183,VIT,No,8072,No,61835359,CMB,0,39.5,VIT,250,1941,39.4976417017523,COMBINED
5423906,5, ,20170309201124,250,1941,1941,0,0,5362,5359,VIT,No,8071,No,53595362,CMB,0,82.29000092,VIT,250,1941,82.296855954526,COMBINED
5423907,5, ,20170309201124,250,1941,1941,0,0,5347,5362,VIT,No,8070,No,53625347,CMB,0,82.90000153,VIT,250,1941,82.8935130151932,COMBINED
5423908,6, ,20170309201124,150,0,1910,0,0,5360,6183,VIT,No,8069,No,61835360,CMB,0,35.84000015,VIT,150,1910,35.8360991180681,COMBINED
5423909,5,,20170309201124,150,0,1910,0,0,5363,5360,VIT,No,8068,No,53605363,CMB,0,82.29000092,VIT,150,1910,82.2904951984128,COMBINED
5423910,5,Internally renewed existing 300mm VCT pipe with DR 32.5 PVC AM-liner in 1998,20170309201124,150,0,1910,0,0,5348,5363,VIT,No,8067,No,53635348,CMB,0,82.90000153,VIT,150,1910,82.8998745475528,COMBINED
5423911,5,,20170309201124,150,1941,1941,0,0,5347,5348,VIT,No,8066,No,53485347,CMB,0,19.20000076,VIT,150,1941,19.2006380102329,COMBINED
5423912,5, ,20170309201124,250,1941,1941,0,0,5366,5347,VIT,No,8064,No,53475366,CMB,0,110.94000244,VIT,250,1941,110.94046015769,COMBINED
5423913,5, ,20170309201124,250,1941,1941,0,0,5373,5366,VIT,No,8063,No,53665373,CMB,0,110.94000244,VIT,250,1941,110.939104467271,COMBINED
5423914,5, ,20170309201124,150,1941,1941,0,0,5365,5366,VIT,No,8062,No,53665365,CMB,0,115,VIT,150,1941,150.788244429067,COMBINED
5423915,5, ,20170309201124,250,1941,200508,0,0,5365,5342,HDPE,Yes,8061,No,53425365,CMB,0,110.94000244,VIT,200,1941,110.939104467271,COMBINED
5423916,5,,20170309201124,250,1941,1941,0,0,5373,5374,PVC,No,8060,No,53745373,CMB,0,19.20000076,PVC,250,1941,19.1942751881909,COMBINED
5423917,5, ,20170309201124,150,1941,1941,0,0,5372,5373,VIT,No,8213,No,53735372,CMB,0,73.15000153,VIT,150,1941,73.1472111566805,COMBINED
5423918,5, ,20170309201124,250,1941,200508,0,0,5370,5365,HDPE,Yes,8212,No,53655370,CMB,0,110.63999939,VIT,200,1941,110.642131667824,COMBINED
5423919,5, ,20170309201124,150,1941,1941,0,0,5370,5372,VIT,No,8211,No,53725370,CMB,0,77.72000122,VIT,150,1941,77.729749774459,COMBINED
5423920,5,,20170309201124,150,1941,1941,0,0,5369,5370,VIT,No,8210,No,53705369,CMB,0,53.34000015,VIT,150,1941,53.33448602921,COMBINED
5423921,5, ,20170309201124,150,1941,1941,0,0,5291,5369,VIT,No,8209,No,53695291,CMB,0,62.47999954,VIT,150,1941,62.4854863148235,COMBINED
5423922,5, ,20170309201124,200,1941,1941,0,0,5291,5295,VIT,No,8208,No,52955291,CMB,0,111.86000061,VIT,200,1941,111.863599530857,COMBINED
5423923,5, ,20170309201124,200,1941,200707,0,0,5295,5323,CIP,No,8207,Yes,53235295,CMB,0,109.83999634,VIT,200,1941,109.840278586682,COMBINED
5423924,5, ,20170309201124,150,1941,1941,0,0,5295,5365,VIT,No,8206,No,53655295,CMB,0,115.83000183,VIT,150,1941,115.830373391438,COMBINED
5423925,1,,20170309201124,375,0,1982,0,28.55999947,2307,1008,VIT,No,8205,No,10082307,CMB,0,13.81000042,VIT,375,1982,14.0302993553238,COMBINED
5423926,2,,20170309201124,200,1934,1934,0,0,1009,2307,VIT,No,8204,No,23071009,CMB,0,87.69000244,VIT,200,1934,87.693951900915,COMBINED
5423927,1,,20170309201124,250,1934,1934,13.86999989,0,1010,1009,VIT,No,8203,No,10091010,CMB,0,120.38999939,VIT,250,1934,120.388317124213,COMBINED
5423928,1,,20170309201124,450,1934,1934,13.89000034,16.03000069,1010,1011,VIT,No,8202,No,10111010,CMB,0,10.34000015,VIT,450,1934,10.3443221140875,COMBINED
5423929,1, ,20170309201124,450,1934,1934,,13.64000034,1012,1010,VIT,No,8201,No,10101012,CMB,0,41.90999985,VIT,450,1934,41.9080624701262,COMBINED
5423930,1,,20170309201124,600,1934,1934,0,0,1007,1012,CONC,No,8200,No,10121007,CMB,0,101.19000244,CONC,600,1934,101.189889317066,COMBINED
5423931,1, ,20170309201124,600,1934,1934,0,0,1006,1007,CONC,No,8199,No,10071006,CMB,0,89.61000061,CONC,600,1934,89.6018532174419,COMBINED
5423932,1, ,20170309201124,600,1934,1934,0,0,1005,1006,CONC,No,8198,No,10061005,CMB,0,89.61000061,CONC,600,1934,89.6157804184062,COMBINED
5423933,1,,20170309201124,825,1934,1934,0,0,1004,1005,CONC,No,8197,No,10051004,CMB,0,27.43000031,CONC,825,1934,27.4344400343801,COMBINED
5423934,1,,20170309201124,825,1934,1934,0,0,1003,1004,CONC,No,8196,No,10041003,CMB,0,36.88000107,CONC,825,1934,36.8777249840605,COMBINED
5423935,1,,20170309201124,825,1934,1934,0,0,7777,1003,CONC,No,8195,No,10037777,STM,0,3.6500001,CONC,825,1934,3.64804056994985,STORM
5423936,7,,20170309201124,825,1934,1934,0,0,1002,7777,CONC,No,8194,No,77771002,STM,0,60.95999908,CONC,825,1934,60.9582299611792,STORM
5423937,1, ,20170309201124,825,1934,1934,0,0,1001,1002,CONC,No,8193,No,10021001,STM,0,11.85000038,CONC,825,1934,11.854286144682,STORM
5423938,3, ,20170309201124,200,0,1955,0,0,3262,3265,VIT,No,7990,No,32653262,CMB,0,84.73000336,VIT,200,1955,84.7304248779622,COMBINED
5423939,3, ,20170309201124,200,0,1955,0,0,3258,3262,VIT,No,7989,No,32623258,CMB,0,76.19999695,VIT,200,1955,76.1984967043314,COMBINED
5423940,3, ,20170309201124,200,0,1955,0,0,3257,3258,VIT,No,7988,No,32583257,CMB,0,14.07999992,VIT,200,1955,14.0794602169259,COMBINED
5423941,3, ,20170309201124,200,0,200807,0,0,3270,3269,HDPE,Yes,7715,No,32693270,CMB,0,83.81999969,VIT,200,1955,83.819938558794,COMBINED
5423942,3, ,20170309201124,200,0,201108,0,0,3271,3270,HDPE,Yes,7714,No,32703271,CMB,0,83.20999908,VIT,200,1955,83.2014735446434,COMBINED
5423943,7, ,20170309201124,300,1932,1932,0,0,7356,7342,VIT,No,7713,No,73427356,CMB,0,48.15000153,VIT,300,1932,48.1489293754285,COMBINED
5423944,7,,20170309201124,200,1932,1932,0,0,7353,7352,VIT,No,7712,No,73527353,CMB,0,25.70000076,VIT,200,1932,25.6902802631657,COMBINED
5423945,5,,20170309201124,200,0,2002,7.23000002,7.92999983,5588,5587,PVC,No,11203,No,55875588,SAN,3.63000011,19.29999924,PVC,200,2002,19.4182379988505,SANITARY
5423946,9, ,20170309201124,200,0,1997,0,0,9262,9263,PVC,No,10405,No,92639262,SAN,0,49.09999847,PVC,200,1997,49.1012219807206,SANITARY
5423947,9,,20170309201124,200,0,1997,0,0,9263,9268,PVC,No,10404,No,92689263,SAN,0,99.30000305,PVC,200,1997,99.3037813982932,SANITARY
5423948,9, ,20170309201124,200,0,2001,0,0,9256,9257,PVC,No,11126,No,92579256,SAN,0,30,PVC,200,2001,29.9947612092512,SANITARY
5423949,9, ,20170309201124,200,0,2001,0,0,9256,9258,PVC,No,11125,No,92589256,SAN,0,58,PVC,200,2001,57.9999051723363,SANITARY
5423950,9,,20170309201124,200,0,2001,0,0,9258,9259,PVC,No,11124,No,92599258,SAN,0,34,PVC,200,2001,34.0068522506862,SANITARY
5423951,9,,20170309201124,200,0,2003,0,0,9251,9254,PVC,No,11123,No,92549251,SAN,0,100,PVC,200,2003,101.840984064815,SANITARY
5423952,9,Project no.: 1791-21-1997-3 (2213.tif),20170309201124,200,0,1997,0,0,24,9244,PVC,No,11677,No,92440024,SAN,0.0075,93,PVC,200,1997,92.9971639352513,SANITARY
5423953,9,,20170309201124,200,0,2003,0,0,9244,9245,PVC,No,11121,No,92459244,SAN,0,150,PVC,200,2003,148.248445246282,SANITARY
5423954,9,,20170309201124,200,0,2003,0,0,9245,9248,PVC,No,11120,No,92489245,SAN,0,40,PVC,200,2003,40.0085603340085,SANITARY
5423955,9, ,20170309201124,200,0,2003,0,0,9245,9246,PVC,No,11119,No,92469245,SAN,0,25.5,PVC,200,2003,25.4940091001788,SANITARY
5423956,9,,20170309201124,150,0,2003,0,0,9246,9247,PVC,No,11118,No,92479246,SAN,0,29,PVC,150,2003,29.0068422962583,SANITARY
5423957,9,,20170309201124,200,0,2003,0,0,9239,9240,PVC,No,11117,No,92409239,SAN,0,72.5,PVC,200,2003,73.9025619501787,SANITARY
5423958,7,"Length, invert and slope updated; SE-020 (1867.tif)",20170309201124,200,0,1986,21.57999992,24.29999924,7506,7010,CONC,No,11116,No,70107506,SAN,0.0168,10.42000008,CONC,200,1986,5.90214367835958,SANITARY
5423959,2,,20170309201124,200,0,1983,0,0,2028,2033,PVC,No,11115,No,20332028,SAN,0,83.80999756,PVC,200,1983,83.8062606580246,SANITARY
5423960,2, ,20170309201124,200,0,1981,0,0,2608,2077,PVC,No,11113,No,20772608,SAN,0,113.51000214,PVC,200,1981,113.500430650921,SANITARY
5423961,4, ,20170309201124,200,0,1987,0,0,4286,4284,PVC,No,11110,No,42844286,SAN,0,5.82000017,PVC,200,1987,5.82075440326973,SANITARY
5423962,9,,20170309201124,200,0,1997,0,0,9264,9265,PVC,No,10409,No,92659264,SAN,0,77.84999847,PVC,200,1997,77.8557859121594,SANITARY
5423963,9,,20170309201124,200,0,1997,0,0,9265,9266,PVC,No,10408,No,92669265,SAN,0,68.5,PVC,200,1997,68.4991832068091,SANITARY
5423964,9,,20170309201124,200,0,1997,0,0,9261,9262,PVC,No,10407,No,92629261,SAN,0,35.45000076,PVC,200,1997,35.4579892266891,SANITARY
5423965,9,,20170309201124,200,0,1997,0,0,9262,9269,PVC,No,10406,No,92699262,SAN,0,111.44999695,PVC,200,1997,111.446057355117,SANITARY
5423966,4, ,20170309201124,300,0,1994,0,0,4290,4417,PVC,No,10564,No,44174290,STM,0,70.09999847,PVC,300,1994,70.0999015691178,STORM
5423967,2, diamter estimated,20170309201124,200,0,1974,0,0,2519,2520,PVC,No,10562,No,25202519,SAN,0,68.58000183,PVC,200,1974,68.5821449066738,SANITARY
5423968,2, diamter estimated,20170309201124,200,0,1974,0,0,2518,2519,PVC,No,10561,No,25192518,SAN,0,81.13999939,PVC,200,1974,81.1397855555461,SANITARY
