BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,BLDGNAM,BLDGAGE,DEVELOPER,ARCHITECT,MOVED
6769,11546000,,212,BLACKMAN ST,,1913,A.E. RIDGWAY,,0
6777,11554000,,213,BLACKMAN ST,,1953,C. BROGAN,,0
6768,11545000,,214,BLACKMAN ST,,1955,W.J. DELANEY,,0
6778,11555000,,215,BLACKMAN ST,,1984,KEVIN DONAGHY,JENISH HOUSE DESIGN,0
6767,11544000,,218,BLACKMAN ST,,1954,V.A. SPARKS,,0
6779,11556000,,219,BLACKMAN ST,,1933,,,0
6766,11543000,,220,BLACKMAN ST,,1954,H. SPARKS,,0
6780,11557000,,221,BLACKMAN ST,,1947,W. E. GAUDETTE,,0
6765,11542000,,224,BLACKMAN ST,,1953,P.H. PEDERSEN,,0
6781,11558000,,225,BLACKMAN ST,,1958,H.J. PACK,,0
6782,11559000,,227,BLACKMAN ST,,1959,,,0
6764,11541000,,228,BLACKMAN ST,,1953,H.M. PEDERSEN,,0
6763,11540000,,230,BLACKMAN ST,,1955,L. WINZOSKI,,0
6822,11599000,,302,BLACKMAN ST,,1956,MONTGOMERY&PAPPAJOHN,,0
6823,11600000,,303,BLACKMAN ST,,1955,F. WESTERLUND,,0
6824,11601000,,305,BLACKMAN ST,,1955,F. WESTERLUND,,0
6821,11598000,,306,BLACKMAN ST,,1953,E. CARLSON,,0
6820,11597000,,308,BLACKMAN ST,,1956,R. LOVE,,0
6825,11602000,,309,BLACKMAN ST,,1955,F. WESTERLUND,,0
6819,11596000,,312,BLACKMAN ST,,1955,G. KEMP,,0
6826,11603000,,315,BLACKMAN ST,,1928,J. GARNER,,1957
6818,11595000,,316,BLACKMAN ST,,1953,G. HUTCHINSON,,0
6817,11594000,,320,BLACKMAN ST,,1955,E. GULLMES,,0
6827,11604000,,321,BLACKMAN ST,,1956,F.A. HAGELL,,0
6816,11593000,,322,BLACKMAN ST,,1954,F. WESTERLUND,,0
6828,11606000,,325,BLACKMAN ST,,1930,J.H. PLASTOW,,1953
6815,11592000,,326,BLACKMAN ST,,1934,L.G. HUNTER,,1958
6829,11607000,,329,BLACKMAN ST,,1962,A. AULENS,,0
1675,3943000,,323,BLAIR AVE,,1946,R. MARTIN,,0
1673,3941000,,327,BLAIR AVE,,1912,M.O. WORTHINGTON,,0
1679,3948000,,328,BLAIR AVE,,1958,WHITMAN HOMES LTD.,,0
1672,3940000,,329,BLAIR AVE,,1912,M.O. WORTHINGTON,,0
1680,3949000,,330,BLAIR AVE,,1908,J.C. BLAIR,,0
1671,3939001,,331,BLAIR AVE,,1984,G. FERGUSON,,0
1681,3950000,,332,BLAIR AVE,,1959,WHITMAN HOMES,,0
1670,3938000,,333,BLAIR AVE,,1984,G. FERGUSON,,0
1682,3951000,,334,BLAIR AVE,,1910,JACOB & ELIZTH WARD,,0
1668,3937000,,335,BLAIR AVE,,1913,T.S. TOWNSEND,,0
1683,3952000,,336,BLAIR AVE,,1990,J.L. O'CONNOR,,0
1669,3937001,,337,BLAIR AVE,,1994,KARL. ERDMANN,KARL E. ERDMANN,0
1667,3934000,,341,BLAIR AVE,,1947,J. PROSKURNIAK,,0
1684,3954000,,342,BLAIR AVE,,1911,MAURICE M. BAKER,,0
1722,4039000,,408,BLAIR AVE,,1950,L. ACKREN,,0
1710,4009000,,409,BLAIR AVE,Buchanan Memorial Sunset Lodge,1996,SALVATION ARMY,"NEALE,STANISZKIS,ETC",0
1723,4040000,,412,BLAIR AVE,,1950,D.L. GOWLER,,0
1724,4041000,,416,BLAIR AVE,,1950,A. LAGER,,0
1725,4042000,,420,BLAIR AVE,,1952,L. OSTBY,,0
1726,4043000,,424,BLAIR AVE,,1951,L. OSTBY,,0
1727,4044000,,428,BLAIR AVE,,1950,F. & E. RICHARDSON,,0
1728,4045000,,432,BLAIR AVE,,1951,O. NASLUND,,0
1729,4046000,,434,BLAIR AVE,,1951,H. PEARSON,,0
1730,4047000,,436,BLAIR AVE,,1955,F. GRUBER,,0
458,1388000,,125,BONSON ST,R.W. MCINTOSH HOUSE,1885,R.W. MCINTOSH,,0
4078,7779000,,709,BOWLER ST,,1947,J. LANCASTER,,0
4094,7796000,,710,BOWLER ST,,1945,A.H. KIRK,,0
4093,7795000,,712,BOWLER ST,,1947,NAIRN,,0
4092,7794000,,714,BOWLER ST,,1945,C.W. WASMUTH,,0
8796,7781000,,715,BOWLER ST,,2007,S. GASTALDO,ASTONISH DESIGN,0
4091,7793000,,716,BOWLER ST,,1945,J.G. PARKER,,0
4081,7782000,,717,BOWLER ST,,1945,H. WIKEN,,0
4102,7805000,,718,BOWLER ST,,1945,D.M. McLEAN,,0
4116,7820000,,719,BOWLER ST,,1958,MRS. M. IVERSON,,0
4103,7806000,,722,BOWLER ST,,1945,A.J. PHILLIPS,,0
4115,7818000,,723,BOWLER ST,,1948,V. NENISKA,,0
4104,7807000,,724,BOWLER ST,,1946,J. LANCASTER,,0
4114,7817000,,725,BOWLER ST,,1945,J. BRUCE,,0
4105,7808000,,726,BOWLER ST,,1946,J. LANCASTER,,0
4113,7816000,,727,BOWLER ST,,1946,J.M. PETERSON,,0
4106,7809000,,728,BOWLER ST,,1945,W.A. ECCLES,,0
4107,7810000,,730,BOWLER ST,,1945,P. PETERSON,,0
8877,13165001,,510,BOYD ST,,2008,S. PAL,RAJ TOORA,0
7815,13166002,,518,BOYD ST,,2002,AMARJI KHANGURA,SIMPLEX DESIGN,0
7814,13166000,,520,BOYD ST,,1966,I. BIANCHINI,,0
11918,13835000,,549,BOYD ST,,,,,0
9133,13240100,,600,BOYD ST,,2010,BHUPINDER DHILLON,SIMPLEX DESIGN,0
9015,13289200,,648,BOYD ST,,2009,SUKH SIDHU,SIMPLEX DESIGN,0
8078,13665000,,737,BOYD ST,,1980,I.C.B.C.,ALLEN & EWING,0
9245,13376000,,800,BOYD ST,QUEENSBOROUGH MINISTORAGE BLD B,2011,PETER GILL,ALBION CONSULTANTS,0
8009,13376000,,800,BOYD ST,QUEENSBOROUGH MINISTORAGE BLD A,1998,PETER GILL,PHOENIX STRUCTURAL,0
8067,13650000,D,805,BOYD ST,Building D,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8074,13650000,Q,805,BOYD ST,Building Q,2006,FIRST PRO SHOPPING C,CANDLER & ASSOCIATS,0
8066,13650000,A,805,BOYD ST,Building A - Walmart,2003,FIRST PRO SHOPPING C,"BOIGNON, PETROFF, SH",0
8077,13650000,T,805,BOYD ST,Building T,2006,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATE,0
8072,13650000,L,805,BOYD ST,Building L,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8070,13650000,H,805,BOYD ST,Building H,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8069,13650000,G,805,BOYD ST,Building G,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8071,13650000,K,805,BOYD ST,Building K,2006,FIRST PRO SHOPPING C,CHANDLER ASSOCIATES,0
8789,13650000,J,805,BOYD ST,Building J,2008,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATE,0
9244,13650000,C,805,BOYD ST,Building C,2011,FIRST PRO SHOPPING C,CHANDLER ARCHITECTS,0
8788,13650000,F,805,BOYD ST,Building F,2008,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATE,0
8068,13650000,E,805,BOYD ST,Building E,2004,FIRST PRO SHOPPING C,RANDY KNILL,0
8787,13650000,P,805,BOYD ST,Building P,2008,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATE,0
8075,13650000,R,805,BOYD ST,Building R,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8076,13650000,S,805,BOYD ST,Building S,2004,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8073,13650000,N,805,BOYD ST,Building N,2005,FIRST PRO SHOPPING C,CHANDLER & ASSOCIATS,0
8007,13372000,,816,BOYD ST,,1991,,NORTHERN DESIGN GRP,0
8008,13372000,,816,BOYD ST,,1991,,NORTHERN DESIGN GRP,0
8019,13417000,,906,BOYD ST,,1975,I. TERZARIOL,,0
8017,13412000,,910,BOYD ST,,1958,P. YOUNG,,0
7672,13004000,,211,BOYNE ST,,1983,G. SERBAN,SELECT HOME DESIGNS,0
7698,13034001,,212,BOYNE ST,,1988,P. DHALIWAL,RAFFAELE & ASSOCIATS,0
7697,13034000,,216,BOYNE ST,,1987,R. SHANGA,,0
7673,13005000,,217,BOYNE ST,,1983,NARMEL GREWAL,JENISH HOUSE DESIGN,0
7674,13006000,,219,BOYNE ST,,1987,PORTLAND INDUSTRIES,JENISH HOUSE DESIGN,0
7696,13032000,,220,BOYNE ST,,1987,A. GAZZOLA,J.M. MINTON,0
7675,13008000,,221,BOYNE ST,,1995,G. & R WRAICH,,0
7695,13031000,,222,BOYNE ST,,1989,RANCO ENTERPRISES,DAVE LTD.,0
7676,13009000,,223,BOYNE ST,,1953,H. & E. HENDRICKSON,,0
7694,13030000,,224,BOYNE ST,,1947,P.J. MELINSKY,,0
7678,13011002,,227,BOYNE ST,,1995,G. NANREY,,0
11715,13027001,,228,BOYNE ST,,2014,Simplex Design,,0
11716,13027002,,230,BOYNE ST,,2014,Simplex Design,,0
7677,13011001,,231,BOYNE ST,,1996,HARRY PANDHAR,D & H CREATIVE DESGN,0
7692,13026000,,232,BOYNE ST,,1937,F. KOOCHIN,,0
7691,13025000,,234,BOYNE ST,,1937,G. TARANOFF,,0
7679,13013000,,237,BOYNE ST,,1945,,,0
7690,13024000,,238,BOYNE ST,,1937,FRED BARABANA,,0
7680,13014000,,239,BOYNE ST,,2003,H. SANDHU,SIMPLEX,0
7681,13015000,,241,BOYNE ST,,1912,JOHN GIBBS,,0
7689,13023000,,242,BOYNE ST,,1912,SAMUEL FORREST,,0
7682,13016000,,243,BOYNE ST,,1985,M. SAMIRODEN,JENISH HOUSE DESIGN,0
8986,13022000,,244,BOYNE ST,,2009,K. NAHAL,TOORA HOME PLANS,0
7683,13017000,,245,BOYNE ST,,1936,MRS. M. MASSEY,,0
7687,13021000,,246,BOYNE ST,,1936,J.B. MASOW,,0
7684,13018000,,247,BOYNE ST,,1937,A. JENSEN,,0
7686,13020000,,252,BOYNE ST,,1939,THOMAS GREGG,,0
7685,13019000,,253,BOYNE ST,,1937,A. PISKORCK,,0
7655,12978000,,256,BOYNE ST,,1938,H. HASEGAWA,,0
7852,13216000,,305,BOYNE ST,,1991,B. KHANGURA,,0
7902,13265000,,307,BOYNE ST,,1987,P. THIARA,,0
7903,13266000,,308,BOYNE ST,,1929,SINGH MIT,,0
7901,13264000,,309,BOYNE ST,,1939,SINGH GOKAL,,0
7904,13267000,,310,BOYNE ST,,1981,S.S. KHANDAL,,0
9257,13263000,,311,BOYNE ST,,2011,S. & T. KHELA,SIMPLEX DESIGN,0
7905,13268000,,312,BOYNE ST,,1960,CARLO ARGENTIN,,0
7899,13262000,,313,BOYNE ST,,1981,R. & J. BARYER,,0
7906,13269000,,314,BOYNE ST,,1920,FURINO FURJEKO,,0
7898,13261000,,315,BOYNE ST,,1977,MRS. CLARA MIRANDA,,0
7907,13270000,,316,BOYNE ST,,1991,ALLAN SMITH,,0
7897,13260000,,317,BOYNE ST,,1958,V. BOTTAREL,,0
7908,13271000,,318,BOYNE ST,,1926,F. FIYIKI,,0
7896,13259000,,319,BOYNE ST,,1987,N. BALL,,0
7909,13272000,,320,BOYNE ST,,1964,L. CACCHIONE,,0
7895,13258000,,321,BOYNE ST,,1983,T. SIHOTA,MERLIN DESIGN,0
9147,13273000,,322,BOYNE ST,,2010,JINDER BHANDAL,SIMPLEX DESIGN,0
7894,13257001,,323,BOYNE ST,,1989,MRS. M. TAKHAR,,0
7911,13274000,,324,BOYNE ST,,1940,ALFRED SUBTELING,,0
7893,13256000,,325,BOYNE ST,,2003,TAKHAR,SIMPLEX,0
7912,13275000,,326,BOYNE ST,,1982,SEWA GILL,,0
11687,13255000,,327,BOYNE ST,,2016,Simpex Design,,0
7913,13276000,,330,BOYNE ST,,1994,IQBAL SINGH PANESAR,IQBAL SINGH PANESAR,0
7891,13253000,,331,BOYNE ST,,1966,GINSEPPE DELGROSSO,,0
7890,13252000,,333,BOYNE ST,,1967,C. STOCCO,,0
7914,13278000,,334,BOYNE ST,,1954,F. DANYLUIK,,0
7889,13251000,,335,BOYNE ST,,1940,ISADORA NEGRIN,,0
7915,13279000,,336,BOYNE ST,,1930,ANTON ARITHSON,,0
7888,13250000,,337,BOYNE ST,,1958,M. NEGRIN,,0
7916,13280000,,338,BOYNE ST,,1946,W. SHEWCHUK,,0
7887,13249000,,339,BOYNE ST,,1924,A. NEGRIN,,0
7886,13248000,,341,BOYNE ST,,1954,M. NEGRIN,,0
7885,13247000,,343,BOYNE ST,,1981,WESTATE CONSTRUCTION,,0
11717,13246000,,345,BOYNE ST,,2014,Simplex Design,,0
7883,13245000,,347,BOYNE ST,,1944,H. MARTIN,,0
7882,13244000,,349,BOYNE ST,,1958,B. & P. ARCO,,0
7917,13286000,,350,BOYNE ST,,1956,UGO RIZZO,,0
7881,13243000,,351,BOYNE ST,,1948,HAROLD MARTIN,,0
7918,13287000,,352,BOYNE ST,,1958,A. FORLIN,,0
7920,13290000,,354,BOYNE ST,,1984,B. NEGRIN,,0
7880,13242000,,355,BOYNE ST,,1945,O. JOHNSON,,0
11806,13729500,,409,BOYNE ST,,2014,Boffo,Gateway Architecture,0
8080,13736000,,414,BOYNE ST,,1958,A. NEGRIN,,0
8081,13747000,,436,BOYNE ST,,1939,C. DANROTH,,0
8758,2210000,,11,BRAID ST,,2007,BRAID STREET RECYCLI,OMNI ENGINEERING,0
705,2215000,,15,BRAID ST,,1988,BOSA BROTHERS,,0
706,2215000,,15,BRAID ST,,1988,BOSA BROTHERS,,0
704,2155000,,24,BRAID ST,TURBO SERVICE STATION,1987,TURBO RESOURCES,"CROSIER,KILGOUR",0
703,2150000,,30,BRAID ST,,1997,KINGSWAY DEVELOPMENT,RODNEY LYONS,0
708,2220001,,31,BRAID ST,,1968,L.A. CARTER,,0
702,2145000,,50,BRAID ST,,1942,,,0
701,2140000,,60,BRAID ST,,1972,PARRY RUBBERTAR,CLASSIC TILT-UP,0
707,2220001,,71,BRAID ST,,1965,L.A. CARTER,,0
8712,16067000,,76,BRAID ST,,1983,WESTERN SERVICES LT.,,0
8713,16067000,,76,BRAID ST,,1992,WESTERN SERVICES LTD,,0
9108,2457000,,81,BRAID ST,Braid Skytrain Station,2001,B.C. TRANSIT,WALTER FRANCL,0
1000,3040000,,90,BRAID ST,,1981,BUCKHURST DEVELOP.,"HANSON, ALTON",0
998,3038000,,94,BRAID ST,,1991,PUBLIC STORAGE INC.,"WYLIE, G. DOUGLAS",0
997,3038000,,94,BRAID ST,,1991,PUBLIC STORAGE INC.,"WYLIE, G. DOUGLAS",0
995,3038000,,94,BRAID ST,,1991,PUBLIC STORAGE iNC.,"WYLIE, G. DOUGLAS",0
996,3038000,,94,BRAID ST,,1991,PUBLIC STORAGE INC.,"WYLIE, G. DOUGLAS",0
994,3038000,,94,BRAID ST,,1991,PUBLIC STORAGE INC.,"WYLIE, G. DOUGLAS",0
999,3039000,,100,BRAID ST,,1929,B.C. DISTILLERY,GARDINER & MERCER,0
9105,2457000,WHS M,109,BRAID ST,"WAREHOUSE ""M""",1970,B.C. DISTILLERY,MCKENZIE SNOWBALL,0
9107,2457000,WHS N,109,BRAID ST,"WAREHOUSE ""N""",1970,B.C. DISTILLERY,"MCKENZIE, SNOWBALL",0
9104,2457000,MAIN,109,BRAID ST,WOODWARD'S DISTRIBUTION CENTRE,1982,WOODWARD'S STORES LT,DOMINION CONSTRCTION,0
9106,2457000,WHS L,109,BRAID ST,"WAREHOUSE ""L""",1969,B.C. DISTILLERY,MACKENZIE SNOWBALL,0
1066,3149000,,115,BRAID ST,,1927,,,0
864,2900000,,116,BRAID ST,,1938,TOM HUTTON,,0
1067,3150000,,117,BRAID ST,,1948,L. ALBERT,,0
1065,3147000,,119,BRAID ST,,1942,D. VAILLANCOURT,,0
863,2899000,,120,BRAID ST,,1940,TOM HUTTON,,0
1064,3146000,,121,BRAID ST,,1925,MIKE SZEZURKO,,0
808,2845000,,126,BRAID ST,,1908,G.H. SHERWOOD,,0
11906,11545000,,214,BRAID ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
1430,3674000,,308,BRAID ST,,1947,P. LARKIN,,0
1429,3673000,,312,BRAID ST,,1941,F. BLAKE,,0
1460,3719001,,435,BRAID ST,,1987,JOHN VIS,,0
1457,3717000,,438,BRAID ST,,2002,CLAUDE DELANEY,KINGSWOOD HOME PLANS,0
1444,3705000,,505,BRAID ST,,1954,S.F. HANNAH,,0
3824,7055000,,427,BRANTFORD ST,,2005,,,0
3820,7051000,,612,BRANTFORD ST,,1890,THOMSON,,0
3821,7053000,,618,BRANTFORD ST,,1941,F.W. CLARKE,,1952
11886,14600579,,200,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11908,14600559,,210,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11907,14600558,,212,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
9300,14602000,,215,BROOKES ST,THE DUO AT PORT ROYAL,2012,PORT ROYAL VILLAGE D,RAMSAY-WORDEN,0
11905,14600556,,216,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11904,14600555,,218,BROOKES ST,,2010,Port Royal Development,Ramsay Warden Architecs,0
11903,14600554,,220,BROOKES ST,,2010,Port Royal Development,Ramsay Warden Architects,0
11902,14600553,,222,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architect,0
11901,14600552,,224,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11900,14600551,,226,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11898,14600551,,226,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11899,11541000,,228,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11897,14600548,,232,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11896,14600547,,234,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11895,14600546,,236,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11894,13024000,,238,BROOKES ST,,2010,Port Royal Development,Ramsay Warden Architects,0
11893,14600544,,240,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11892,14600543,,242,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11891,14600542,,244,BROOKES ST,,2010,Port Royal Developmenmts,Ramsay Warden Architects,0
9270,14600580,,245,BROOKES ST,DUO,2012,PORT ROYAL VILLAGE D,RAMSAY-WORDEN,0
11890,13021000,,246,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
11889,14600540,,248,BROOKES ST,,2010,Port Royal Development,Ramsay Warden Architect,0
11888,14600539,,250,BROOKES ST,,2010,Port Royal Development,Ramsay Warden Architect,0
11887,14600538,,252,BROOKES ST,,2010,Port Royal Developments,Ramsay Warden Architects,0
3853,7243000,,140,BRUNETTE AVE,,1971,,,0
693,2000000,,230,BRUNETTE AVE,,1975,NEW WESTR INDST PARK,HAMILTON DOYLE,0
8759,2000000,,230,BRUNETTE AVE,,1974,NEW WESTR INDST PARK,HAMILTON DOYLE,0
715,2676000,,369,BRUNETTE AVE,,1987,ASHBY & ASSOCIATES,BIRMINGHAM & WOOD,0
9337,16066000,,400,BRUNETTE AVE,BURLINGTON NORTHERN YARD OFFICE,1957,GREAT NORTHERN RLWY,,0
953,2991000,,405,BRUNETTE AVE,,1961,A & W DRIVE-INS,,0
982,3021000,,415,BRUNETTE AVE,,1979,COUNTRY ESTATES PROP,COOPER TANNER,0
1004,3066000,,425,BRUNETTE AVE,,1979,CITY OF NEW WESTR,,0
1003,3061000,,445,BRUNETTE AVE,,1970,,PERMASTEEL ENGINEERG,0
1002,3056000,,455,BRUNETTE AVE,,1977,WESTMINSTER MARINE,COOPER TANNER,0
1001,3050000,,465,BRUNETTE AVE,,1977,MOHAWK OIL,"E.G. MARANDA, P. ENG",0
1697,3969000,,327,BUCHANAN AVE,,1911,J. BLAIR,C.H. CLOW,0
1696,3968000,,329,BUCHANAN AVE,,1944,E. NORDMAN,,0
1701,3976000,,330,BUCHANAN AVE,,1949,C.R. McTAGGART,,0
1695,3967000,,331,BUCHANAN AVE,,1911,S. BOWELL,,0
1702,3978000,,332,BUCHANAN AVE,,1913,M.M. BAKER,,0
1694,3966000,,333,BUCHANAN AVE,AUGUSTUS LEGGE HOUSE,1911,AUGUSTUS LEGGE,,0
1693,3965000,,335,BUCHANAN AVE,,1937,F. NORDENMARK,,0
1703,3979000,,336,BUCHANAN AVE,,1947,A. LAGER,,0
1692,3964000,,337,BUCHANAN AVE,,1916,GRUDO ROCO,,0
1691,3963000,,339,BUCHANAN AVE,,1908,CECIL O. LAMBERT,,0
1704,3981000,,340,BUCHANAN AVE,,1948,G.H. SHUTTLEWORTH,,0
1690,3962000,,341,BUCHANAN AVE,,1939,C. ANDERSON,,0
1705,3983000,,342,BUCHANAN AVE,,1908,WILLIAM S. CADDY,,0
1715,4032000,,406,BUCHANAN AVE,,1950,ED NORDMAN,,0
1731,4048000,,407,BUCHANAN AVE,,1950,L. HALSETH,,0
1732,4049000,,411,BUCHANAN AVE,,1950,O. ARKKO,,0
1741,4058000,,414,BUCHANAN AVE,,1950,K. NEAL,,0
1733,4050000,,415,BUCHANAN AVE,,1951,E. SUNDMAN,,0
1742,4059000,,418,BUCHANAN AVE,,1953,L. PUSCH,,0
1734,4051000,,419,BUCHANAN AVE,,1950,S. STORME,,0
1743,4060000,,422,BUCHANAN AVE,,1951,J. MILLER,,0
1735,4052000,,423,BUCHANAN AVE,,1951,D. MCPHEE,,0
1744,4061000,,426,BUCHANAN AVE,,1950,V.B. LARKIN,,0
1736,4053000,,427,BUCHANAN AVE,,1950,E. NORDMAN,,0
1737,4054000,,431,BUCHANAN AVE,,1951,E. SUNDMAN,,0
1745,4062000,,432,BUCHANAN AVE,,1950,E.G. SAGMOEN,,0
1738,4055000,,435,BUCHANAN AVE,,1951,E. SUNDMAN,,0
1746,4063000,,436,BUCHANAN AVE,,1953,A. FRITZ,,0
1747,4064000,,438,BUCHANAN AVE,,1951,A.M. WOOD,,0
1739,4056000,,439,BUCHANAN AVE,,1950,E. SUNDMAN,,0
1748,4065000,,442,BUCHANAN AVE,,1950,F. WESTBROOK,,0
1740,4057000,,443,BUCHANAN AVE,,1950,E. SUNDMAN,,0
1749,4066000,,446,BUCHANAN AVE,,1887,THOMAS ALLEN,,2002
1750,4067000,,450,BUCHANAN AVE,,1950,E.J. CHEAL,,0
1751,4067001,,454,BUCHANAN AVE,,1950,E. SUNDMAN,,0
2801,5285000,,802,BURNABY ST,,1951,M.W. CLARK,,0
2802,5286000,,806,BURNABY ST,,1948,T.H. WESTGARD,,0
2435,4785000,,809,BURNABY ST,,1955,E. WILLIAMSON,,0
2803,5287000,,810,BURNABY ST,,1947,J. CAMPBELL,,0
2434,4784000,,815,BURNABY ST,,1938,R.L. SAMPSON,,0
2804,5288000,,816,BURNABY ST,,1993,V. RIEDIGER,,0
2433,4783000,,817,BURNABY ST,,1928,JAMES TEASDALE,,0
2805,5289000,,818,BURNABY ST,,2004,COLIN JONES,CREATIVE HOMES,0
2432,4782000,,821,BURNABY ST,,1953,S. CARLSON,,0
2806,5290000,,822,BURNABY ST,,1968,J. KAFER,,0
2431,4781000,,823,BURNABY ST,,1925,C. COHEN,,0
2807,5291000,,824,BURNABY ST,,2007,ROBERT BULJEVIC,YOUNG ENGINEERING,0
2430,4780000,,825,BURNABY ST,,1936,J. McCONNELL,,0
2808,5292000,,826,BURNABY ST,,2007,D. DICUS,RUSBORNE DESIGN,0
2429,4779000,,827,BURNABY ST,,1950,H. HENNINGSON,,0
2809,5293000,,828,BURNABY ST,,1928,L.A. PHILLIPS,,0
2428,4778000,,829,BURNABY ST,,1950,D. HENNINGSON,,0
2427,4777000,,831,BURNABY ST,,1950,A. FULTON,,0
2810,5294000,,832,BURNABY ST,,1946,D.A. STEWART,,0
2426,4776000,,833,BURNABY ST,,1912,A.C. McKAY,,0
2811,5295000,,834,BURNABY ST,,1938,R. LACASSE,,0
8858,5296000,,836,BURNABY ST,,2015,Bhogal,,0
2425,4775000,,837,BURNABY ST,,1953,L. WINZOSKI,,0
2813,5297000,,838,BURNABY ST,,1975,J. VAN DEN HOOVEN,,0
2424,4774000,,839,BURNABY ST,,1953,L. WINZOSKI,,0
2814,5298000,,842,BURNABY ST,,1948,A. OBAL,,0
2815,5299000,,844,BURNABY ST,,1948,A. OBAL,,0
2423,4773000,,845,BURNABY ST,,2005,GERALD A LONDON,NOORT HOMES,0
2422,4772000,,901,BURNABY ST,,1912,,,0
2350,4692000,,902,BURNABY ST,,1948,S.M. ECTOR,,0
2421,4771000,,905,BURNABY ST,,1987,JAMES E. MOORE,,0
2351,4693000,,906,BURNABY ST,,1950,H.E. MILLIKEN,,0
2352,4694000,,908,BURNABY ST,,1950,W. SIMMS,,0
2420,4770000,,909,BURNABY ST,,1912,KARL PETERSON,,0
2353,4695000,,910,BURNABY ST,,1931,L.W. BOUETOW,,0
2419,4769000,,911,BURNABY ST,,1974,DON JOHNSON,,0
2354,4696000,,912,BURNABY ST,,1963,GRELISH CONSTRUCTION,,0
2418,4768000,,913,BURNABY ST,,1993,R. LANINGA,,0
2355,4697000,,914,BURNABY ST,,1948,A. OBAL,,0
2417,4767000,,917,BURNABY ST,,1950,A. YULE,,0
2356,4698000,,918,BURNABY ST,,1948,V. GRESKO,,0
2416,4766000,,919,BURNABY ST,,1952,H.J. HENNINGSON,,0
2357,4699000,,920,BURNABY ST,,1954,P. PHILLIPS,,0
2415,4765000,,921,BURNABY ST,,1950,L.C. CORNELL,,0
2358,4700000,,922,BURNABY ST,,1948,A. OBAL,,0
2414,4764000,,923,BURNABY ST,,1950,J.S. IVESON,,0
2413,4763000,,925,BURNABY ST,,1951,L. HALSETH,,0
2412,4762000,,927,BURNABY ST,,1950,K. HEGDABB,,0
2920,5521002,,218,BURR ST,,1907,ALEXANDER ALLAM,,2005
3028,5758000,,221,BURR ST,,1910,,,0
3027,5757000,,223,BURR ST,,1935,J.W. HETHERINGTON,,0
11814,13972020,,201,CAMATA ST,,,,,0
11815,13972013,,223,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11816,13972012,,225,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11817,13972011,,231,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11818,13972010,,233,CAMATA ST,,2015,Port Royal Village Development,Ramsay Worden,0
11819,13972009,,237,CAMATA ST,,2015,Port,,0
11820,13972008,,251,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11841,1397201,,252,CAMATA ST,1,,Park Royal Developments,Ramsay Worden Architects,0
11821,13972007,,255,CAMATA ST,,2015,Port Royal Developments,Ramsey Worden,0
11822,13972006,,281,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11823,13972026,,285,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11824,13972025,,291,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11825,13972003,,293,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11826,13972002,,295,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
11827,13972001,,297,CAMATA ST,,2015,Port Royal Village Developments,Ramsay Worden,0
3771,6970000,,1207,CAMERON ST,,1911,,,0
