BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM
418,1315100,,527,CARNARVON ST
407,1284000,,528,CARNARVON ST
419,1315100,,529,CARNARVON ST
82,375000,,612,CARNARVON ST
81,372000,,628,CARNARVON ST
80,370000,,630,CARNARVON ST
182,635000,,631,CARNARVON ST
173,616000,,651,CARNARVON ST
78,364000,,668,CARNARVON ST
79,364000,,668,CARNARVON ST
167,609000,,711,CARNARVON ST
76,362000,,720,CARNARVON ST
169,610000,,725,CARNARVON ST
170,611001,,737,CARNARVON ST
71,355001,,740,CARNARVON ST
171,614000,,759,CARNARVON ST
9319,400901,,800,CARNARVON ST
9256,400800,,800,CARNARVON ST
163,591000,,809,CARNARVON ST
164,592000,,811,CARNARVON ST
165,596000,,813,CARNARVON ST
166,596000,,817,CARNARVON ST
9037,401503,,888,CARNARVON ST
9038,401502,,892,CARNARVON ST
8949,401501,,898,CARNARVON ST
2799,5283000,,324,CARNEGIE ST
2798,5282000,,326,CARNEGIE ST
2797,5281000,,330,CARNEGIE ST
2796,5280000,,332,CARNEGIE ST
2768,5252000,,335,CARNEGIE ST
2795,5279000,,336,CARNEGIE ST
2769,5253000,,337,CARNEGIE ST
2794,5278000,,340,CARNEGIE ST
2770,5254000,,341,CARNEGIE ST
2793,5277000,,342,CARNEGIE ST
2771,5255000,,343,CARNEGIE ST
2792,5276000,,344,CARNEGIE ST
2772,5256000,,345,CARNEGIE ST
2791,5275000,,346,CARNEGIE ST
1886,4204000,,106,CARROLL ST
1884,4202000,,107,CARROLL ST
9342,4207000,,110,CARROLL ST
11846,4226000,,113,CARROLL ST
1890,4208000,,114,CARROLL ST
1907,4225000,,115,CARROLL ST
1906,4224000,,117,CARROLL ST
1891,4209000,,118,CARROLL ST
1905,4223000,,121,CARROLL ST
1892,4210000,,122,CARROLL ST
1904,4222000,,125,CARROLL ST
1893,4211000,,126,CARROLL ST
1894,4212000,,130,CARROLL ST
1903,4221000,,131,CARROLL ST
1895,4213000,,132,CARROLL ST
1902,4220000,,133,CARROLL ST
1901,4219000,,135,CARROLL ST
1896,4214000,,136,CARROLL ST
1900,4218000,,137,CARROLL ST
1897,4215000,,138,CARROLL ST
1899,4217000,,139,CARROLL ST
8961,4216000,,142,CARROLL ST
7068,12354200,,120,CARTER ST
1408,3638000,,307,CEDAR ST
1423,3664000,,308,CEDAR ST
1407,3638000,,311,CEDAR ST
1412,3642000,,315,CEDAR ST
1422,3658000,,316,CEDAR ST
1413,3643000,,317,CEDAR ST
1414,3644000,,319,CEDAR ST
1415,3645000,,323,CEDAR ST
1421,3655000,,330,CEDAR ST
1420,3654000,,334,CEDAR ST
1416,3648000,,335,CEDAR ST
1419,3653000,,336,CEDAR ST
1418,3652000,,340,CEDAR ST
9074,3650000,,345,CEDAR ST
2779,5263000,,802,CHERRY ST
2761,5243000,,805,CHERRY ST
2760,5242000,,807,CHERRY ST
2759,5241000,,809,CHERRY ST
2800,5284000,,810,CHERRY ST
2758,5240000,,813,CHERRY ST
2757,5239000,,815,CHERRY ST
2756,5238000,,819,CHERRY ST
2767,5250000,,820,CHERRY ST
2755,5237000,,821,CHERRY ST
11718,5236000,,825,CHERRY ST
2753,5235000,,827,CHERRY ST
2752,5234000,,829,CHERRY ST
2773,5257000,,832,CHERRY ST
2751,5233000,,833,CHERRY ST
2774,5258000,,834,CHERRY ST
2750,5232000,,835,CHERRY ST
2775,5259000,,836,CHERRY ST
2776,5260000,,838,CHERRY ST
2749,5231000,,839,CHERRY ST
2777,5261000,,840,CHERRY ST
2748,5230000,,841,CHERRY ST
2410,4759000,,242,CHESTNUT ST
2409,4758000,,244,CHESTNUT ST
2408,4757000,,248,CHESTNUT ST
2407,4756000,,252,CHESTNUT ST
2734,5216000,,816,CHESTNUT ST
2735,5217000,,818,CHESTNUT ST
2736,5218000,,820,CHESTNUT ST
2719,5201000,,821,CHESTNUT ST
2737,5219000,,822,CHESTNUT ST
2720,5202000,,823,CHESTNUT ST
2738,5220000,,824,CHESTNUT ST
2721,5203000,,825,CHESTNUT ST
2739,5221000,,826,CHESTNUT ST
2722,5204000,,827,CHESTNUT ST
2723,5205000,,829,CHESTNUT ST
2740,5222000,,830,CHESTNUT ST
2741,5223000,,832,CHESTNUT ST
2724,5206000,,833,CHESTNUT ST
2742,5224000,,834,CHESTNUT ST
2725,5207000,,835,CHESTNUT ST
2743,5225000,,838,CHESTNUT ST
2726,5208000,,839,CHESTNUT ST
2744,5226000,,840,CHESTNUT ST
2745,5227000,,842,CHESTNUT ST
2746,5228000,,844,CHESTNUT ST
2306,4647000,,901,CHESTNUT ST
2307,4648000,,903,CHESTNUT ST
2308,4649000,,907,CHESTNUT ST
2309,4650000,,909,CHESTNUT ST
2310,4651000,,913,CHESTNUT ST
2311,4652000,,915,CHESTNUT ST
2341,4682000,,916,CHESTNUT ST
2342,4683000,,918,CHESTNUT ST
2312,4653000,,919,CHESTNUT ST
2343,4684000,,920,CHESTNUT ST
2313,4654000,,921,CHESTNUT ST
2314,4655000,,925,CHESTNUT ST
2344,4686000,,926,CHESTNUT ST
2315,4656000,,927,CHESTNUT ST
2345,4687000,,928,CHESTNUT ST
2316,4657000,,929,CHESTNUT ST
2346,4688000,,930,CHESTNUT ST
9085,4689000,,932,CHESTNUT ST
2317,4658000,,933,CHESTNUT ST
9261,4690000,,934,CHESTNUT ST
2349,4691000,,936,CHESTNUT ST
2318,4659000,,937,CHESTNUT ST
2766,5248000,,803,CHILLIWACK ST
2733,5215000,,815,CHILLIWACK ST
2718,5200000,,819,CHILLIWACK ST
2401,4750000,,820,CHILLIWACK ST
2400,4749000,,822,CHILLIWACK ST
2399,4748000,,824,CHILLIWACK ST
2398,4747000,,826,CHILLIWACK ST
2732,5214000,,827,CHILLIWACK ST
2397,4746000,,828,CHILLIWACK ST
2396,4745000,,830,CHILLIWACK ST
2731,5213000,,831,CHILLIWACK ST
2395,4744000,,832,CHILLIWACK ST
2265,4606000,,902,CHILLIWACK ST
2266,4607000,,904,CHILLIWACK ST
2267,4608000,,908,CHILLIWACK ST
2268,4609000,,910,CHILLIWACK ST
2304,4645000,,911,CHILLIWACK ST
2303,4644000,,913,CHILLIWACK ST
2269,4610000,,914,CHILLIWACK ST
2302,4643000,,915,CHILLIWACK ST
2270,4611000,,916,CHILLIWACK ST
2301,4642000,,919,CHILLIWACK ST
2271,4612000,,920,CHILLIWACK ST
2300,4641000,,921,CHILLIWACK ST
2272,4613000,,922,CHILLIWACK ST
2299,4640000,,925,CHILLIWACK ST
2273,4614000,,926,CHILLIWACK ST
2274,4615000,,928,CHILLIWACK ST
2275,4616000,,932,CHILLIWACK ST
2276,4617000,,934,CHILLIWACK ST
2666,5069000,,135,CHURCHILL AVE
2667,5070000,,139,CHURCHILL AVE
2686,5153000,,144,CHURCHILL AVE
2372,4719000,,222,CHURCHILL AVE
2373,4720000,,226,CHURCHILL AVE
2374,4721000,,228,CHURCHILL AVE
2262,4603000,,235,CHURCHILL AVE
2263,4604000,,237,CHURCHILL AVE
2264,4605000,,239,CHURCHILL AVE
2394,4743000,,242,CHURCHILL AVE
2277,4618000,,301,CHURCHILL AVE
2278,4619000,,305,CHURCHILL AVE
2730,5212000,,306,CHURCHILL AVE
2729,5211000,,308,CHURCHILL AVE
2728,5210000,,310,CHURCHILL AVE
2727,5209000,,318,CHURCHILL AVE
2305,4646000,,319,CHURCHILL AVE
2333,4674000,,323,CHURCHILL AVE
2747,5229000,,324,CHURCHILL AVE
2334,4675000,,325,CHURCHILL AVE
2335,4676000,,329,CHURCHILL AVE
2336,4677000,,331,CHURCHILL AVE
2778,5262000,,332,CHURCHILL AVE
2337,4678000,,335,CHURCHILL AVE
2338,4679000,,337,CHURCHILL AVE
2339,4680000,,341,CHURCHILL AVE
2340,4681000,,343,CHURCHILL AVE
84,385000,,606,CLARKSON ST
287,843000,,201,CLINTON PL
289,845000,,205,CLINTON PL
288,844000,,207,CLINTON PL
6442,11111000,,25,CLUTE ST
6441,11110000,,35,CLUTE ST
8794,11112000,,45,CLUTE ST
254,792000,,73,COBURG ST
432,1335000,,76,COBURG ST
6059,10509000,,610,COLBORNE ST
6060,10510000,,612,COLBORNE ST
6018,10443000,,615,COLBORNE ST
6061,10511000,,616,COLBORNE ST
6021,10447000,,617,COLBORNE ST
6062,10512000,,618,COLBORNE ST
6020,10446000,,619,COLBORNE ST
6063,10513000,,620,COLBORNE ST
6019,10445000,,621,COLBORNE ST
6064,10514000,,622,COLBORNE ST
6065,10515000,,624,COLBORNE ST
5999,10381000,,707,COLBORNE ST
6028,10478000,,708,COLBORNE ST
5998,10380000,,709,COLBORNE ST
5997,10379000,,711,COLBORNE ST
5996,10378000,,713,COLBORNE ST
6029,10479000,,714,COLBORNE ST
5995,10377000,,715,COLBORNE ST
5994,10376000,,717,COLBORNE ST
6030,10480000,,718,COLBORNE ST
5993,10375000,,719,COLBORNE ST
6031,10481000,,720,COLBORNE ST
5992,10374000,,721,COLBORNE ST
6032,10482000,,722,COLBORNE ST
5991,10373000,,723,COLBORNE ST
6033,10483000,,724,COLBORNE ST
5990,10372000,,725,COLBORNE ST
5989,10371000,,727,COLBORNE ST
6034,10484000,,728,COLBORNE ST
5988,10370000,,729,COLBORNE ST
6035,10485000,,730,COLBORNE ST
5987,10369000,,731,COLBORNE ST
6036,10486000,,732,COLBORNE ST
5986,10368000,,733,COLBORNE ST
5985,10367000,,735,COLBORNE ST
5984,10366000,,737,COLBORNE ST
5983,10365000,,739,COLBORNE ST
8969,10487000,,740,COLBORNE ST
8757,11105000,,901,COLBORNE ST
6440,11105000,,909,COLBORNE ST
547,1537000,,561,COLBY ST
528,1516000,,566,COLBY ST
527,1515000,,567,COLBY ST
526,1514000,,569,COLBY ST
529,1517000,,570,COLBY ST
525,1513000,,571,COLBY ST
530,1518000,,572,COLBY ST
531,1519000,,573,COLBY ST
536,1524000,,574,COLBY ST
535,1523000,,576,COLBY ST
532,1519001,,577,COLBY ST
534,1521000,,578,COLBY ST
681,1964000,,579,COLBY ST
533,1520000,,580,COLBY ST
682,1965000,,581,COLBY ST
689,1972000,,582,COLBY ST
9207,1966000,,583,COLBY ST
690,1973000,,584,COLBY ST
684,1967000,,585,COLBY ST
691,1974000,,586,COLBY ST
685,1968000,,587,COLBY ST
686,1969000,,589,COLBY ST
687,1970000,,591,COLBY ST
688,1971000,,593,COLBY ST
2821,5405000,,103,COLLEGE CRT
2828,5412000,,104,COLLEGE CRT
2822,5406000,,105,COLLEGE CRT
2827,5411000,,106,COLLEGE CRT
2823,5407000,,107,COLLEGE CRT
2826,5410000,,108,COLLEGE CRT
2824,5408000,,109,COLLEGE CRT
2825,5409000,,110,COLLEGE CRT
11663,456000,,125,COLUMBIA ST
64,279001,,250,COLUMBIA ST
111,434001,,301,COLUMBIA ST
63,278002,,314,COLUMBIA ST
112,438000,,315,COLUMBIA ST
62,278001,,318,COLUMBIA ST
113,440000,,319,COLUMBIA ST
101,413000,,329,COLUMBIA ST
61,276001,,330,COLUMBIA ST
8773,273000,,340,COLUMBIA ST
100,411000,,401,COLUMBIA ST
59,269002,,410,COLUMBIA ST
99,410000,,411,COLUMBIA ST
58,269001,,416,COLUMBIA ST
57,269000,,418,COLUMBIA ST
56,268000,,424,COLUMBIA ST
413,1303000,,425,COLUMBIA ST
54,258000,,430,COLUMBIA ST
98,408000,,435,COLUMBIA ST
97,406000,,445,COLUMBIA ST
55,260000,,502,COLUMBIA ST
96,405000,,511,COLUMBIA ST
95,403000,,513,COLUMBIA ST
53,256000,,530,COLUMBIA ST
52,255000,,544,COLUMBIA ST
49,252000,,548,COLUMBIA ST
94,398000,,549,COLUMBIA ST
48,251000,,600,COLUMBIA ST
85,386000,,601,COLUMBIA ST
86,387000,,607,COLUMBIA ST
46,250000,,612,COLUMBIA ST
87,390001,,613,COLUMBIA ST
45,249000,,624,COLUMBIA ST
88,391000,,627,COLUMBIA ST
89,392000,,641,COLUMBIA ST
43,245000,,642,COLUMBIA ST
42,244000,,652,COLUMBIA ST
90,394000,,659,COLUMBIA ST
92,396000,,665,COLUMBIA ST
11775,237002,,668,COLUMBIA ST
91,395000,,671,COLUMBIA ST
93,397000,,681,COLUMBIA ST
74,358000,,701,COLUMBIA ST
37,236001,,702,COLUMBIA ST
75,358000,,705,COLUMBIA ST
35,235000,,710,COLUMBIA ST
34,233000,,712,COLUMBIA ST
73,357000,,713,COLUMBIA ST
33,232000,,716,COLUMBIA ST
32,230000,,728,COLUMBIA ST
24,226000,,774,COLUMBIA ST
11760,1397003,,777,COLUMBIA ST
8715,16093000,,800,COLUMBIA ST
142,555000,,1001,COLUMBIA ST
9041,555000,,1003,COLUMBIA ST
9082,555000,,1005,COLUMBIA ST
145,555000,,1015,COLUMBIA ST
146,555000,,1025,COLUMBIA ST
141,555000,,1035,COLUMBIA ST
140,555000,,1045,COLUMBIA ST
139,555000,,1065,COLUMBIA ST
3334,6276000,,1005,CORNWALL ST
3330,6270000,,1006,CORNWALL ST
3328,6268000,,1010,CORNWALL ST
3335,6279001,,1013,CORNWALL ST
3327,6267000,,1014,CORNWALL ST
3326,6266002,,1016,CORNWALL ST
3325,6266001,,1018,CORNWALL ST
3324,6265000,,1020,CORNWALL ST
3323,6264000,,1024,CORNWALL ST
3336,6280000,,1025,CORNWALL ST
3321,6262000,,1030,CORNWALL ST
3337,6283000,,1031,CORNWALL ST
3320,6261000,,1032,CORNWALL ST
3338,6284000,,1033,CORNWALL ST
3319,6260000,,1034,CORNWALL ST
3339,6285000,,1035,CORNWALL ST
3341,6287000,,1037,CORNWALL ST
6454,11148000,,21,COURTNEY CRES
6453,11147000,,25,COURTNEY CRES
6456,11150000,,26,COURTNEY CRES
6452,11146000,,27,COURTNEY CRES
6455,11149000,,30,COURTNEY CRES
6451,11145000,,31,COURTNEY CRES
6511,11227000,,34,COURTNEY CRES
6468,11162000,,35,COURTNEY CRES
6512,11228000,,38,COURTNEY CRES
6469,11163000,,39,COURTNEY CRES
6513,11229000,,42,COURTNEY CRES
6470,11164000,,43,COURTNEY CRES
6514,11230000,,46,COURTNEY CRES
6471,11165000,,47,COURTNEY CRES
6515,11231000,,50,COURTNEY CRES
6516,11232000,,54,COURTNEY CRES
6473,11167000,,55,COURTNEY CRES
6517,11233000,,58,COURTNEY CRES
6472,11166000,,59,COURTNEY CRES
6474,11168000,,59,COURTNEY CRES
6518,11234000,,62,COURTNEY CRES
6475,11169000,,63,COURTNEY CRES
6519,11235000,,66,COURTNEY CRES
6476,11170000,,67,COURTNEY CRES
6520,11236000,,70,COURTNEY CRES
6521,11237000,,74,COURTNEY CRES
6522,11238000,,76,COURTNEY CRES
6523,11239000,,78,COURTNEY CRES
6524,11240000,,80,COURTNEY CRES
6525,11241000,,82,COURTNEY CRES
6526,11242000,,84,COURTNEY CRES
6527,11243000,,86,COURTNEY CRES
6528,11244000,,88,COURTNEY CRES
6529,11245000,,90,COURTNEY CRES
6556,11275000,,91,COURTNEY CRES
6530,11246000,,92,COURTNEY CRES
6531,11247000,,94,COURTNEY CRES
6532,11248000,,96,COURTNEY CRES
7962,13314027,,704,CRANE PL
7956,13314021,,705,CRANE PL
7961,13314026,,710,CRANE PL
7957,13314022,,711,CRANE PL
7960,13314025,,716,CRANE PL
7958,13314023,,717,CRANE PL
7959,13314024,,722,CRANE PL
6555,11272000,,86,CUMBERLAND ST
1229,3310000,,303,CUMBERLAND ST
1230,3310000,,305,CUMBERLAND ST
1257,3338000,,309/311,CUMBERLAND ST
1256,3337000,,315,CUMBERLAND ST
1255,3336000,,321,CUMBERLAND ST
1254,3335000,,325,CUMBERLAND ST
1253,3334000,,327,CUMBERLAND ST
1252,3333000,,329,CUMBERLAND ST
9114,3332000,,331,CUMBERLAND ST
1549,3800002,,341,CUMBERLAND ST
1548,3800001,,343,CUMBERLAND ST
1547,3799003,,345,CUMBERLAND ST
1158,3210000,,346,CUMBERLAND ST
1546,3799002,,347,CUMBERLAND ST
1545,3799001,,349,CUMBERLAND ST
1157,3209000,,352,CUMBERLAND ST
1544,3798001,,353,CUMBERLAND ST
1543,3798000,,355,CUMBERLAND ST
1156,3208000,,358,CUMBERLAND ST
1155,3207000,,364,CUMBERLAND ST
1154,3206000,,370,CUMBERLAND ST
1153,3205000,,376,CUMBERLAND ST
1152,3204000,,382,CUMBERLAND ST
1151,3203000,,388,CUMBERLAND ST
1150,3202000,,394,CUMBERLAND ST
1149,3201000,,398,CUMBERLAND ST
596,1620000,,406,CUMBERLAND ST
597,1621000,,410,CUMBERLAND ST
598,1622000,,414,CUMBERLAND ST
1888,4206000,,419,CUMBERLAND ST
1887,4205000,,421,CUMBERLAND ST
639,1663000,,422,CUMBERLAND ST
1885,4203000,,423,CUMBERLAND ST
1883,4201000,,425,CUMBERLAND ST
640,1664000,,426,CUMBERLAND ST
1931,4249000,,427,CUMBERLAND ST
641,1665000,,430,CUMBERLAND ST
642,1666000,,434,CUMBERLAND ST
643,1667000,,438,CUMBERLAND ST
644,1668000,,442,CUMBERLAND ST
645,1669000,,446,CUMBERLAND ST
646,1670000,,450,CUMBERLAND ST
647,1671000,,454,CUMBERLAND ST
648,1672000,,458,CUMBERLAND ST
1913,4231000,,459,CUMBERLAND ST
1912,4230000,,461,CUMBERLAND ST
649,1673000,,462,CUMBERLAND ST
1911,4229000,,463,CUMBERLAND ST
650,1674000,,466,CUMBERLAND ST
1910,4228000,,467,CUMBERLAND ST
1909,4227000,,469,CUMBERLAND ST
651,1675000,,470,CUMBERLAND ST
1952,4271000,,473,CUMBERLAND ST
652,1676000,,474,CUMBERLAND ST
1953,4271001,,475,CUMBERLAND ST
1949,4268000,,477,CUMBERLAND ST
653,1677000,,478,CUMBERLAND ST
1948,4267002,,479,CUMBERLAND ST
654,1678000,,482,CUMBERLAND ST
655,1679000,,486,CUMBERLAND ST
656,1680000,,490,CUMBERLAND ST
2546,4899000,,609,CUMBERLAND ST
2545,4898000,,615,CUMBERLAND ST
2544,4897000,,619,CUMBERLAND ST
2543,4896000,,623,CUMBERLAND ST
1994,4315000,,626,CUMBERLAND ST
2542,4895000,,627,CUMBERLAND ST
1993,4314000,,630,CUMBERLAND ST
2541,4894000,,631,CUMBERLAND ST
1992,4313000,,632,CUMBERLAND ST
1991,4312000,,636,CUMBERLAND ST
2540,4893000,,639,CUMBERLAND ST
2124,4457000,,701,CUMBERLAND ST
1990,4309000,,702,CUMBERLAND ST
1989,4308000,,704,CUMBERLAND ST
1988,4307000,,706,CUMBERLAND ST
1987,4306000,,708,CUMBERLAND ST
9044,4456101,,709,CUMBERLAND ST
1986,4305000,,710,CUMBERLAND ST
1985,4304000,,712,CUMBERLAND ST
1984,4303000,,716,CUMBERLAND ST
9089,4437000,,717,CUMBERLAND ST
1983,4302000,,720,CUMBERLAND ST
2570,4941000,,721,CUMBERLAND ST
1982,4301000,,722,CUMBERLAND ST
1981,4300000,,726,CUMBERLAND ST
1980,4299000,,730,CUMBERLAND ST
2620,5022000,,805,CUMBERLAND ST
2619,5021000,,807,CUMBERLAND ST
2618,5020000,,811,CUMBERLAND ST
2617,5019000,,815,CUMBERLAND ST
2616,5018000,,817,CUMBERLAND ST
2615,5017000,,821,CUMBERLAND ST
2614,5016000,,823,CUMBERLAND ST
2613,5015000,,827,CUMBERLAND ST
2612,5014000,,831,CUMBERLAND ST
2611,5013000,,833,CUMBERLAND ST
2610,5012000,,835,CUMBERLAND ST
2609,5011000,,901,CUMBERLAND ST
2608,5010000,,905,CUMBERLAND ST
2607,5009000,,909,CUMBERLAND ST
2606,5008000,,911,CUMBERLAND ST
2579,4981000,,929,CUMBERLAND ST
6477,11174000,,930,CUMBERLAND ST
4169,7875000,,710,CURNEW ST
4170,7876000,,712,CURNEW ST
4171,7877000,,714,CURNEW ST
7232,12440079,,1279,DAN LEE AVE
7233,12440080,,1283,DAN LEE AVE
7220,12440067,,1290,DAN LEE AVE
7234,12440081,,1291,DAN LEE AVE
7221,12440068,,1298,DAN LEE AVE
7235,12440082,,1299,DAN LEE AVE
7222,12440069,,1308,DAN LEE AVE
7236,12440083,,1309,DAN LEE AVE
7223,12440070,,1318,DAN LEE AVE
7237,12440084,,1319,DAN LEE AVE
7224,12440071,,1322,DAN LEE AVE
7238,12440085,,1323,DAN LEE AVE
7225,12440072,,1330,DAN LEE AVE
7239,12440086,,1331,DAN LEE AVE
7226,12440073,,1332,DAN LEE AVE
7240,12440087,,1333,DAN LEE AVE
7227,12440074,,1338,DAN LEE AVE
7241,12440088,,1339,DAN LEE AVE
7228,12440075,,1362,DAN LEE AVE
7242,12440089,,1363,DAN LEE AVE
7229,12440076,,1368,DAN LEE AVE
7243,12440090,,1369,DAN LEE AVE
7244,12440091,,1379,DAN LEE AVE
7245,12440092,,1383,DAN LEE AVE
7339,12535008,,204,DAWE ST
9012,12535007,,208,DAWE ST
7333,12529000,,209,DAWE ST
9022,12535006,,210,DAWE ST
9243,12528000,,211,DAWE ST
8912,12535005,,212,DAWE ST
7331,12527001,,215,DAWE ST
8917,12535004,,216,DAWE ST
7330,12526000,,217,DAWE ST
8913,12535003,,218,DAWE ST
9011,12535002,,222,DAWE ST
7329,12523000,,223,DAWE ST
7328,12521001,,225,DAWE ST
8916,12535001,,226,DAWE ST
7327,12521000,,227,DAWE ST
7338,12534001,,228,DAWE ST
11917,12520000,,229,DAWE ST
9047,12519000,,231,DAWE ST
7337,12533000,,232,DAWE ST
7336,12532000,,234,DAWE ST
7324,12518000,,237,DAWE ST
11795,12531001,,238,DAWE ST
7323,12517000,,239,DAWE ST
11664,12530502,,240,DAWE ST
7322,12516000,,245,DAWE ST
7321,12515000,,247,DAWE ST
7340,12539000,,248,DAWE ST
9056,12514000,,249,DAWE ST
1224,3303000,,112,DEBECK ST
1260,3341000,,115,DEBECK ST
1261,3342000,,119,DEBECK ST
9045,3343000,A-B,121,DEBECK ST
1263,3344000,,123,DEBECK ST
1264,3345000,,125,DEBECK ST
9258,3346000,,127,DEBECK ST
11848,3347000,,129,DEBECK ST
1268,3348000,,131,DEBECK ST
1269,3349000,,133,DEBECK ST
1270,3350000,,135,DEBECK ST
2075,4404000,,217,DEVOY ST
2031,4359001,,218,DEVOY ST
2074,4403000,,220,DEVOY ST
2076,4405000,,221,DEVOY ST
2073,4402000,,222,DEVOY ST
2077,4406000,,225,DEVOY ST
2072,4401000,,226,DEVOY ST
2071,4400001,,228,DEVOY ST
2078,4407000,,229,DEVOY ST
2070,4400000,,230,DEVOY ST
2081,4410000,,307,DEVOY ST
2067,4397000,,308,DEVOY ST
2082,4411000,,311,DEVOY ST
2066,4396000,,312,DEVOY ST
2083,4412000,,315,DEVOY ST
2065,4395000,,316,DEVOY ST
2086,4414602,,319,DEVOY ST
2064,4394000,,320,DEVOY ST
2087,4414603,,321,DEVOY ST
2212,4542000,,325,DEVOY ST
2211,4541000,,327,DEVOY ST
2210,4540000,,329,DEVOY ST
9092,4539000,,331,DEVOY ST
2208,4537002,,333,DEVOY ST
2207,4537001,,335,DEVOY ST
2206,4536000,,337,DEVOY ST
2226,4561000,,340,DEVOY ST
2205,4534000,,341,DEVOY ST
2204,4533000,,343,DEVOY ST
2203,4532000,,347,DEVOY ST
1918,4236000,,464,DIXON ST
1923,4241000,,465,DIXON ST
1919,4237000,,466,DIXON ST
1922,4240000,,467,DIXON ST
1920,4238000,,468,DIXON ST
1921,4239000,,469,DIXON ST
1945,4264000,,471,DIXON ST
1951,4270000,,472,DIXON ST
1946,4265000,,473,DIXON ST
1950,4269000,,474,DIXON ST
8765,12700585,,138,DOCKSIDE CRT
7509,12700607,,141,DOCKSIDE CRT
8763,12700586,,142,DOCKSIDE CRT
7508,12700606,,143,DOCKSIDE CRT
8764,12700587,,146,DOCKSIDE CRT
7507,12700605,,147,DOCKSIDE CRT
8767,12700588,,148,DOCKSIDE CRT
8766,12700589,,152,DOCKSIDE CRT
7506,12700604,,155,DOCKSIDE CRT
8762,12700590,,158,DOCKSIDE CRT
7505,12700603,,159,DOCKSIDE CRT
7504,12700602,,161,DOCKSIDE CRT
8744,12700591,,162,DOCKSIDE CRT
7503,12700601,,165,DOCKSIDE CRT
8745,12700592,,168,DOCKSIDE CRT
8746,12700593,,172,DOCKSIDE CRT
7502,12700600,,177,DOCKSIDE CRT
7501,12700599,,179,DOCKSIDE CRT
8747,12700594,,180,DOCKSIDE CRT
7500,12700598,,181,DOCKSIDE CRT
7499,12700597,,183,DOCKSIDE CRT
7497,12700595,,186,DOCKSIDE CRT
7498,12700596,,188,DOCKSIDE CRT
5333,9612000,,1310,DOWNIE ST
5334,9613000,,1312,DOWNIE ST
5891,10165000,,803,DUBLIN ST
5923,10197000,,806,DUBLIN ST
5922,10196000,,808,DUBLIN ST
5892,10166000,,809,DUBLIN ST
5921,10195000,,810,DUBLIN ST
5893,10167000,,811B,DUBLIN ST
5894,10168000,,811A,DUBLIN ST
5920,10194000,,812,DUBLIN ST
5895,10169000,,813,DUBLIN ST
5919,10193000,,816,DUBLIN ST
5896,10170000,,817,DUBLIN ST
5918,10192000,,820,DUBLIN ST
5917,10191000,,822,DUBLIN ST
5897,10171000,,823,DUBLIN ST
5898,10172000,,825,DUBLIN ST
5899,10173000,,901,DUBLIN ST
5900,10174000,,903,DUBLIN ST
5901,10175000,,905,DUBLIN ST
5902,10176000,,907,DUBLIN ST
5916,10190000,,908,DUBLIN ST
5903,10177000,,909,DUBLIN ST
5915,10189000,,910,DUBLIN ST
5904,10178000,,911,DUBLIN ST
5914,10188000,,912,DUBLIN ST
5913,10187000,,914,DUBLIN ST
5912,10186000,,916,DUBLIN ST
5911,10185000,,918,DUBLIN ST
5081,9353000,,1001,DUBLIN ST
5080,9352000,,1003,DUBLIN ST
5063,9334000,,1004,DUBLIN ST
5064,9335000,,1006,DUBLIN ST
11786,9351000,,1007,DUBLIN ST
5065,9336000,,1008,DUBLIN ST
5078,9350000,,1009,DUBLIN ST
5077,9349000,,1011,DUBLIN ST
5076,9348000,,1013,DUBLIN ST
5075,9347000,,1015,DUBLIN ST
5066,9337000,,1016,DUBLIN ST
5067,9338000,,1020,DUBLIN ST
5068,9339000,,1024,DUBLIN ST
5070,9341000,,1026,DUBLIN ST
5071,9342000,,1028,DUBLIN ST
5199,9464003,,1102,DUBLIN ST
5126,9396000,,1103,DUBLIN ST
5125,9395000,,1105,DUBLIN ST
5200,9466000,,1106,DUBLIN ST
5201,9467000,,1110,DUBLIN ST
5124,9394000,,1111,DUBLIN ST
5202,9468000,,1114,DUBLIN ST
5123,9393000,,1115,DUBLIN ST
5203,9469000,,1116,DUBLIN ST
5122,9392000,,1117,DUBLIN ST
5121,9391000,,1119,DUBLIN ST
11719,9470000,,1120,DUBLIN ST
5120,9390000,,1121,DUBLIN ST
5205,9471000,,1122,DUBLIN ST
5297,9578000,,1310,DUBLIN ST
5296,9577000,,1312,DUBLIN ST
5295,9576000,,1314,DUBLIN ST
5367,9647000,,1401,DUBLIN ST
5386,9666000,,1402,DUBLIN ST
5368,9648000,,1403,DUBLIN ST
5385,9665000,,1404,DUBLIN ST
5369,9649000,,1407,DUBLIN ST
5384,9664000,,1408,DUBLIN ST
5370,9650000,,1411,DUBLIN ST
5383,9663000,,1412,DUBLIN ST
5382,9662000,,1414,DUBLIN ST
5371,9651000,,1415,DUBLIN ST
5372,9652000,,1419,DUBLIN ST
5381,9661000,,1420,DUBLIN ST
5380,9660000,,1424,DUBLIN ST
5373,9653000,,1425,DUBLIN ST
5374,9654000,,1427,DUBLIN ST
5379,9659000,,1428,DUBLIN ST
5378,9658000,,1432,DUBLIN ST
5375,9655000,,1433,DUBLIN ST
5376,9656000,,1437,DUBLIN ST
5462,9742000,,1501,DUBLIN ST
9130,9725000,,1502,DUBLIN ST
