BLDG_ID,MAPREF,UNITNUM,STRNUM,STRNAM,NUM_B_GRND,NUM_A_GRND,NUM_MEZZ,SQM_SITCVR,SQM_FTPRNT,NUM_RES,SQM_B_GRND,SQM_A_GRND
6735,11512000,,223,SANDRINGHAM AVE,1,2,0,98.76,98.76,1,74.32,171.22
11752,11495000,,224,SANDRINGHAM AVE,0,1,1,424.69,424.69,2,0,232.03
6734,11511000,,227,SANDRINGHAM AVE,1,1,0,84.73,84.73,1,84.73,84.73
6720,11496000,,228,SANDRINGHAM AVE,1,1,0,85.19,85.19,1,85.19,85.19
6733,11510000,,229,SANDRINGHAM AVE,1,1,0,119.84,119.84,1,91.42,119.84
6721,11497000,,230,SANDRINGHAM AVE,1,1,0,99.59,99.59,1,99.59,99.59
6732,11509000,,233,SANDRINGHAM AVE,1,1,0,102.66,102.66,2,102.66,102.66
6722,11498000,,234,SANDRINGHAM AVE,1,1,0,83.71,83.71,1,83.71,83.71
6723,11499000,,236,SANDRINGHAM AVE,1,1,0,113.99,113.99,1,97.46,113.99
6731,11508000,,237,SANDRINGHAM AVE,1,1,0,70.23,70.23,2,70.23,70.23
6730,11507000,,239,SANDRINGHAM AVE,1,1,0,87.05,87.05,1,87.05,87.05
6724,11500000,,240,SANDRINGHAM AVE,1,1,0,110.18,110.18,1,110.18,110.18
6725,11501000,,242,SANDRINGHAM AVE,1,1,0,84.63,84.63,2,84.63,84.63
6729,11506000,,243,SANDRINGHAM AVE,1,1,0,130.71,130.71,2,101.54,130.71
6728,11505000,,245,SANDRINGHAM AVE,1,2,0,96.62,84.36,2,62.06,156.26
6726,11502000,,246,SANDRINGHAM AVE,1,1,0,103.22,99.31,1,103.22,99.31
6860,11638000,,248,SANDRINGHAM AVE,1,1,0,86.77,86.77,1,82.13,86.77
6727,11504000,,249,SANDRINGHAM AVE,1,2,0,97.83,97.83,2,97.83,186.18
9304,11648000,,251,SANDRINGHAM AVE,1,2,0,87.14,87.14,2,87.14,163.7
6861,11639000,,252,SANDRINGHAM AVE,1,1,0,82.31,82.31,2,82.31,82.31
6869,11647000,,253,SANDRINGHAM AVE,1,2,0,90.39,90.39,2,79.53,169.27
6862,11640000,,254,SANDRINGHAM AVE,1,2,0,83.61,83.61,2,83.61,116.31
6868,11646000,,257,SANDRINGHAM AVE,1,1,0,91.88,91.88,1,91.88,91.88
6863,11641000,,258,SANDRINGHAM AVE,1,1,0,108.42,108.42,2,108.42,108.42
6495,11191000,,807,SANGSTER PL,1,2,0,91.88,91.88,1,91.88,126.44
6509,11222000,,808,SANGSTER PL,0,4,0,1479.95,1478.37,67,0,5707.5
6494,11190000,,809,SANGSTER PL,1,2,0,87.98,87.98,2,87.98,122.72
6493,11189000,,817,SANGSTER PL,1,2,0,109.9,109.9,1,108.42,162.39
6492,11188000,,819,SANGSTER PL,1,2,0,100.89,100.89,2,100.89,137.96
6491,11187000,,823,SANGSTER PL,1,1,0,126.35,126.35,1,124.3,126.35
1244,3325000,,102,SAPPER ST,1,1,0,148.92,148.92,4,150.41,148.92
1243,3324000,,105,SAPPER ST,1,1,0,76.74,76.74,2,76.74,76.74
1242,3323000,,107,SAPPER ST,0,1,0,82.03,82.03,1,0,82.03
1245,3326000,,108,SAPPER ST,1,1,0,148.46,148.46,4,148.46,148.46
1241,3322000,,109,SAPPER ST,0,1,0,99.87,99.87,1,0,99.87
1246,3327000,,110,SAPPER ST,1,1,0,85.94,85.94,1,85.94,85.94
1240,3321000,,111,SAPPER ST,0,1,0,126.26,126.26,1,0,126.26
1247,3328000,,112,SAPPER ST,1,1,0,88.07,88.07,1,88.07,88.07
1239,3320000,,113,SAPPER ST,0,2,0,74.32,74.32,1,0,148.64
1248,3329000,,114,SAPPER ST,1,1,0,126.26,126.26,1,126.26,126.26
9301,3319000,,115,SAPPER ST,0,2,0,141.03,141.03,1,0,256.04
1249,3330000,,116,SAPPER ST,1,1,0,86.86,86.86,1,86.86,86.86
1237,3318000,,117,SAPPER ST,1,1,0,74.32,74.32,1,74.32,74.32
1250,3331000,,118,SAPPER ST,1,1,0,125.6,125.6,2,125.6,125.6
2213,4545000,,401,SCHOOL ST,1,1,0,106.56,106.56,2,106.56,106.56
2215,4548000,,407,SCHOOL ST,1,1,0,103.96,103.96,1,103.96,103.96
2216,4549000,,409,SCHOOL ST,1,1,0,85.75,85.75,2,85.75,85.75
2217,4550000,,411,SCHOOL ST,1,2,0,91.23,81.38,1,18.86,172.61
2218,4551000,,413,SCHOOL ST,1,1,0,80.27,80.27,1,80.27,80.27
2219,4553000,,417,SCHOOL ST,1,1,0,95.6,95.6,2,35.12,95.6
2220,4554000,,419,SCHOOL ST,1,1,0,113.34,113.34,1,113.34,113.34
2221,4555000,,423,SCHOOL ST,1,1,0,89.19,89.19,1,89.19,89.19
2222,4556000,,425,SCHOOL ST,1,1,0,114.55,114.55,1,114.55,114.55
2223,4558000,,427,SCHOOL ST,1,1,0,83.98,83.98,1,19.42,83.98
2224,4559000,,429,SCHOOL ST,1,1,0,96.62,96.62,2,96.62,96.62
2225,4560000,,431,SCHOOL ST,1,1,0,86.4,86.4,1,33.45,86.4
11673,4701000,,804,SCOTT ST,0,2,1,155.43,155.43,2,0,274.17
2385,4734000,,810,SCOTT ST,1,2,0,55.65,55.65,1,55.65,66.8
2411,4760000,,811,SCOTT ST,1,2,0,117.71,117.71,2,117.62,166.3
2384,4733000,,812,SCOTT ST,1,2,0,86.96,86.96,1,38.65,135.27
2383,4732000,,814,SCOTT ST,1,2,0,85.66,73.11,1,73.11,93.09
2382,4730000,,818,SCOTT ST,1,1,0,88.44,88.44,1,62.99,88.44
2386,4735000,,819,SCOTT ST,1,2,0,105.35,105.35,2,104.24,197.42
2381,4729000,,820,SCOTT ST,0,2,0,110.09,105.44,1,0,215.54
2387,4736000,,821,SCOTT ST,1,1,0,72.56,72.56,1,72.56,72.56
2380,4728000,,822,SCOTT ST,1,2,0,82.13,82.13,1,82.13,164.25
2388,4737000,,823,SCOTT ST,1,1,0,72.84,72.84,2,72.84,72.84
2379,4727000,,824,SCOTT ST,1,1,0,112.32,112.32,1,60.2,112.32
2389,4738000,,825,SCOTT ST,1,1,0,78.97,78.97,2,78.97,78.97
2378,4726000,,826,SCOTT ST,1,1,0,126.35,126.35,2,121.33,126.35
2390,4739000,,827,SCOTT ST,1,1,0,78.41,78.41,1,78.41,78.41
2377,4725000,,828,SCOTT ST,1,1,0,69.96,69.96,1,69.96,69.96
8842,4740000,,829,SCOTT ST,1,2,0,110.83,103.68,2,110.83,190.73
2376,4724000,,830,SCOTT ST,1,2,0,194.63,142.33,1,15.42,336.96
2392,4741000,,831,SCOTT ST,1,1,0,92.53,92.53,1,92.53,92.53
2393,4742000,,833,SCOTT ST,1,1,0,78.41,78.41,1,78.41,78.41
2375,4722000,,834,SCOTT ST,0,2,0,170.94,117.24,2,0,288.19
286,842000,,114,SECOND ST,1,1,0,85.38,85.38,1,85.38,85.38
291,847000,,115,SECOND ST,1,3,0,320.89,320.89,10,261.99,962.66
285,841000,,116,SECOND ST,1,1,0,105.54,164.07,1,105.54,164.07
284,840000,,120,SECOND ST,1,2,0,126.44,126.44,2,90.67,178.28
292,848000,,121,SECOND ST,1,2,0,96.15,96.15,1,30.66,192.31
11688,839000,,124,SECOND ST,0,2,1,257.49,257.49,2,0,403.66
293,849000,,125,SECOND ST,1,2,0,143.35,143.35,1,143.35,206.06
282,838000,,126,SECOND ST,0,2,0,115.85,113.99,1,0,208.75
296,852000,,129,SECOND ST,1,2,0,94.39,95.32,1,94.39,137.68
280,836000,,130,SECOND ST,1,1,0,107.58,107.58,1,84.45,107.58
2837,5423000,,209,SECOND ST,1,1,0,124.77,124.77,1,124.77,124.77
2843,5432000,,212,SECOND ST,1,2,0,172.89,172.89,1,100.34,209.68
2838,5424000,,215,SECOND ST,1,1,0,123.19,123.19,1,123.19,123.19
2839,5425000,,219,SECOND ST,1,2,0,96.34,96.34,1,96.34,135.17
2840,5426000,,220,SECOND ST,1,2,0,172.06,172.06,1,57.23,253.81
3103,5858000,,224,SECOND ST,1,2,0,124.12,113.34,6,124.12,226.68
3104,5859000,,226,SECOND ST,1,3,0,175.03,175.03,6,175.03,397.81
3112,5867000,,227,SECOND ST,1,2,0,146.51,146.51,1,116.31,237.37
3111,5866000,,229,SECOND ST,1,1,0,127.93,127.93,1,123,127.93
3105,5860000,,230,SECOND ST,1,1,0,171.41,171.41,1,124.86,171.41
3110,5865000,,233,SECOND ST,1,2,0,114.92,114.92,1,114.92,225.29
3106,5861000,,234,SECOND ST,1,1,0,121.8,121.8,1,87.79,121.8
2817,5401000,,235,SECOND ST,1,2,0,100.43,100.43,1,100.43,180.98
3107,5862000,,238,SECOND ST,1,2,0,95.32,95.32,1,95.32,136.94
2816,5400000,,239,SECOND ST,1,2,0,211.82,183.95,2,8.92,395.77
3132,6011000,,305,SECOND ST,0,3,0,265.33,265.33,10,0,795.99
3142,6022000,,310,SECOND ST,1,2,0,79.34,79.34,2,79.34,140.1
3144,6024000,,314,SECOND ST,1,3,0,107.02,107.02,1,94.2,232.54
3133,6012000,,315,SECOND ST,1,1,0,125.98,125.98,1,115.57,125.98
3145,6025000,,316,SECOND ST,1,2,0,124.4,124.4,2,86.96,211.35
3136,6015000,,317,SECOND ST,1,1,0,91.42,91.42,1,91.42,91.42
3135,6014000,,319,SECOND ST,1,2,0,112.69,112.69,1,112.69,136.1
3146,6026000,,320,SECOND ST,1,2,0,115.48,115.48,1,109.07,202.44
3463,6496000,,321,SECOND ST,1,1,0,113.25,113.25,1,113.25,113.25
3457,6489000,,322,SECOND ST,1,2,0,125.14,125.14,1,125.14,250.28
3462,6495000,,325,SECOND ST,1,3,0,158.49,158.49,10,151.06,326.46
3454,6486000,,326,SECOND ST,1,2,0,136.01,128.76,1,72,264.77
3452,6484000,,328,SECOND ST,1,2,0,98.76,98.76,1,98.76,149.2
3461,6493000,,329,SECOND ST,1,3,0,172.24,172.24,5,145.3,396.97
3448,6480000,,332,SECOND ST,1,2,0,82.31,82.31,1,82.31,123.38
3460,6492000,,333,SECOND ST,1,2,0,94.2,94.2,1,68.84,188.41
3447,6479000,,336,SECOND ST,1,2,0,153.01,119.75,1,72.19,271.28
3459,6491000,,337,SECOND ST,0,2,0,127.28,127.28,2,0,168.9
3445,6477000,,340,SECOND ST,1,1,0,124.49,124.49,1,124.49,124.49
3490,6600000,,401,SECOND ST,1,2,0,95.97,95.97,1,55.56,145.3
3545,6653000,,402,SECOND ST,0,1,0,106.1,106.1,1,0,106.1
3491,6601000,,405,SECOND ST,1,2,0,120.4,120.4,1,116.41,174.38
3546,6654000,,408,SECOND ST,1,2,0,86.68,86.68,1,5.85,145.39
3514,6623000,,411,SECOND ST,1,2,0,144.56,144.56,1,144.56,242.66
3549,6657000,,412,SECOND ST,1,2,0,93.65,93.65,1,78.13,158.59
3515,6624000,,415,SECOND ST,1,2,0,103.49,103.49,1,101.73,153.29
3547,6655000,,416,SECOND ST,1,2,0,78.04,78.04,1,78.04,134.52
3569,6679002,,422,SECOND ST,0,2,0,107.12,95.23,1,0,202.34
3516,6625000,,425,SECOND ST,1,2,0,130.06,130.06,1,130.06,177.82
3571,6681000,,426,SECOND ST,1,1,0,103.49,103.49,2,103.49,103.49
3517,6626000,,429,SECOND ST,1,2,0,144.19,144.19,1,106.93,193.33
3572,6682000,,436,SECOND ST,0,2,0,90.12,90.12,1,0,172.8
3532,6640000,,437,SECOND ST,1,2,0,166.2,166.2,1,101.36,332.41
3533,6641000,,441,SECOND ST,1,2,0,103.59,103.59,1,94.3,145.3
8887,6683000,,442,SECOND ST,1,2,0,77.76,77.76,2,52.68,147.81
4516,8443000,,502,SECOND ST,1,2,0,127.18,127.18,2,127.18,171.31
4473,8400000,,503,SECOND ST,1,1,0,143.07,143.07,1,143.07,143.07
4474,8401000,,505,SECOND ST,1,1,0,126.44,126.44,1,66.89,126.44
4515,8442000,,506,SECOND ST,1,1,0,88.07,88.07,1,88.07,88.07
11865,8419000,,509,SECOND ST,1,2,1,149.99,149.99,1,63.1,250.05
4537,8464000,,510,SECOND ST,1,1,0,113.81,113.81,1,113.81,113.81
4493,8420000,,513,SECOND ST,1,2,0,126.81,126.81,1,126.81,253.63
4538,8465000,,514,SECOND ST,1,2,0,100.71,100.71,1,94.3,171.22
4494,8421000,,517,SECOND ST,1,2,0,163.79,163.79,1,79.25,215.81
4555,8484000,,518,SECOND ST,1,2,0,96.99,96.99,1,94.95,140
4495,8422000,,519,SECOND ST,1,2,0,106.84,106.84,2,106.84,160.82
4514,8441000,,521,SECOND ST,1,2,0,104.14,104.14,2,104.14,113.43
4556,8485000,,522,SECOND ST,1,2,0,102.75,102.75,1,100.24,158.86
4513,8440000,,523,SECOND ST,1,1,0,75.25,75.25,1,72.46,75.25
4557,8486000,,524,SECOND ST,1,2,0,83.71,83.71,1,83.71,122.17
4512,8439000,,525,SECOND ST,1,2,0,93.65,93.65,1,36.79,109.25
4558,8487000,,526,SECOND ST,1,2,0,117.15,117.15,1,106.93,179.4
4559,8488000,,530,SECOND ST,1,2,0,67.63,67.63,1,67.63,113.99
6234,10713000,,602,SECOND ST,1,1,0,115.2,115.2,1,115.2,115.2
6100,10550000,,605,SECOND ST,1,2,0,1999.83,1999.83,0,550.45,3374.33
6242,10721000,,606,SECOND ST,1,2,0,85.66,85.66,1,85.66,119.1
6241,10720000,,610,SECOND ST,1,1,0,82.68,82.68,1,78.32,82.68
6240,10719000,,612,SECOND ST,1,1,0,69.68,69.68,1,69.68,69.68
6239,10718000,,614,SECOND ST,1,2,0,84.73,84.73,2,84.73,119.1
6243,10722000,,616,SECOND ST,1,1,0,117.34,117.34,1,117.34,117.34
6092,10542000,,619,SECOND ST,1,2,0,131.55,131.55,1,131.55,199.83
6244,10723000,,620,SECOND ST,1,2,0,105.44,104.79,1,102.66,190.54
6091,10541000,,621,SECOND ST,1,1,0,118.08,118.08,1,86.86,118.08
6090,10540000,,625,SECOND ST,1,1,0,128.86,128.86,1,106.65,128.86
6245,10724000,,626,SECOND ST,1,2,0,102.23,102.23,2,82.83,200.91
6246,10725000,,628,SECOND ST,1,2,0,86.21,86.21,1,86.21,112.69
6089,10539000,,631,SECOND ST,1,2,0,85.01,85.01,2,85.01,118.45
6247,10726000,,632,SECOND ST,1,2,0,95.5,95.5,1,95.5,129.23
6171,10650000,,702,SECOND ST,1,2,0,94.2,94.2,1,68.28,169.83
6172,10651000,,706,SECOND ST,1,2,0,136.01,136.01,1,65.03,258.64
6173,10652000,,708,SECOND ST,1,2,0,109.44,109.44,1,107.95,173.91
6131,10609000,,711,SECOND ST,1,1,0,143.44,143.44,1,143.44,143.44
6174,10653000,,712,SECOND ST,1,1,0,126.16,126.16,1,92.53,126.16
6130,10608000,,715,SECOND ST,1,1,0,123.75,123.75,2,123.75,123.75
6175,10654000,,716,SECOND ST,1,2,0,120.96,120.96,1,108.42,166.85
6129,10607000,,717,SECOND ST,1,2,0,92.07,92.07,1,89.84,181.9
6208,10687000,,720,SECOND ST,0,2,0,111.48,111.48,2,0,222.97
6121,10599000,,723,SECOND ST,1,1,0,101.64,101.64,1,101.64,101.64
6209,10688000,,724,SECOND ST,1,1,0,102.29,102.29,1,102.29,102.29
6120,10598000,,725,SECOND ST,1,2,0,89.19,89.19,2,46.92,154.5
6210,10689000,,726,SECOND ST,0,2,0,151.52,139.45,2,0,290.97
6119,10597000,,727,SECOND ST,1,1,0,101.17,101.17,1,101.17,101.17
6211,10690000,,728,SECOND ST,1,1,0,108.98,108.98,1,105.82,108.98
6118,10596000,,729,SECOND ST,1,2,0,104.52,104.52,1,101.45,135.17
6117,10595000,,731,SECOND ST,1,1,0,86.59,86.59,1,26.94,86.59
6116,10593000,,733,SECOND ST,1,1,0,74.97,74.97,1,74.97,74.97
6115,10592000,,737,SECOND ST,1,2,0,84.45,84.45,1,84.45,123.93
6213,10692000,,738,SECOND ST,1,2,0,80.73,80.73,2,68.93,149.67
6683,11457000,,808,SECOND ST,1,1,0,79.34,79.34,1,71.91,79.34
9005,11377100,,815,SECOND ST,1,2,0,96.9,96.9,2,62.43,180.23
11866,11379000,,821,SECOND ST,0,0,0,0,0,2,0,0
6610,11380000,,825,SECOND ST,1,1,0,116.31,116.31,1,116.31,116.31
6625,11398000,,827,SECOND ST,1,2,0,65.4,65.4,1,65.4,99.5
6626,11399000,,831,SECOND ST,1,2,0,106.47,106.47,2,105.91,159.7
6752,11529000,,836,SECOND ST,1,1,0,130.81,130.81,2,94.3,130.81
6628,11401000,,837,SECOND ST,1,2,0,125.23,125.23,1,68.19,214.79
6645,11418000,,901,SECOND ST,1,1,0,90.3,90.3,1,90.3,90.3
11845,11530000,,902,SECOND ST,1,2,1,0,121.55,2,67.73,212.9
6646,11419000,,907,SECOND ST,1,1,0,102.19,102.19,1,102.19,102.19
6647,11420000,,917,SECOND ST,1,2,0,90.02,90.02,1,107.67,165.74
6773,11550000,,920,SECOND ST,1,2,0,130.9,117.71,1,130.9,154.87
6648,11421000,,923,SECOND ST,1,1,0,138.52,138.61,2,133.41,138.61
6665,11438000,,927,SECOND ST,1,1,0,111.39,111.39,1,93.92,111.39
6666,11439000,,931,SECOND ST,1,1,0,99.13,99.13,1,98.11,99.13
5553,9832000,,933,SEVENTEENTH ST,1,1,0,138.52,138.52,2,138.52,138.52
5571,9850000,,934,SEVENTEENTH ST,1,2,0,104.42,104.42,2,104.42,117.43
6013,10423000,,38,SEVENTH AVE,0,4,0,969.07,969.07,38,0,3695.4
6027,10477000,,41,SEVENTH AVE,0,1,0,127.28,127.28,1,0,127.28
6066,10516000,,42,SEVENTH AVE,1,2,0,69.03,69.03,1,69.03,100.61
6026,10476000,,43,SEVENTH AVE,1,2,0,119.29,119.29,2,133.97,152.73
6067,10517000,,44,SEVENTH AVE,1,2,0,97.27,97.27,1,97.27,139.08
6068,10518000,,46,SEVENTH AVE,1,1,0,89.74,89.74,1,89.74,89.74
6025,10475000,,47,SEVENTH AVE,1,1,0,78.04,78.04,2,78.04,78.04
6024,10474000,,53,SEVENTH AVE,1,1,0,114.36,114.36,1,114.27,114.36
6069,10519000,,54,SEVENTH AVE,1,2,0,113.16,113.16,2,68.28,218.04
6070,10520000,,56,SEVENTH AVE,1,1,0,103.96,103.96,1,86.59,103.96
6022,10471500,,57,SEVENTH AVE,1,1,0,164.44,164.44,0,164.44,164.44
6145,10623000,,101,SEVENTH AVE,1,1,0,86.68,86.68,1,86.68,86.68
6081,10531000,,102,SEVENTH AVE,1,2,0,86.68,86.68,2,86.68,122.35
6082,10532000,,106,SEVENTH AVE,1,2,0,92.25,92.25,1,91.14,137.87
6143,10621000,,107,SEVENTH AVE,1,2,0,99.78,99.78,2,89.28,128.76
6083,10533000,,108,SEVENTH AVE,1,2,0,152.27,152.27,1,152.27,298.59
6142,10620000,,111,SEVENTH AVE,1,2,0,183.2,183.2,2,183.2,216.93
6084,10534000,,112,SEVENTH AVE,1,1,0,109.07,109.07,1,53.14,109.07
6141,10619000,,115,SEVENTH AVE,1,2,0,100.99,100.99,1,94.2,141.21
6085,10535000,,116,SEVENTH AVE,1,2,0,99.41,99.41,1,93.37,146.23
6140,10618000,,117,SEVENTH AVE,1,2,0,175.96,171.78,1,88.16,333.99
6139,10617000,,119,SEVENTH AVE,1,2,0,92.9,92.9,1,90.21,185.81
6086,10536000,,120,SEVENTH AVE,1,1,0,123.75,123.75,1,123.75,123.75
6138,10616000,,121,SEVENTH AVE,1,2,0,101.64,101.54,1,99.68,161
6137,10615000,,123,SEVENTH AVE,1,2,0,85.28,85.28,1,84.17,169.46
6087,10537000,,124,SEVENTH AVE,1,1,0,116.87,116.87,1,77.2,116.87
11843,10614000,,127,SEVENTH AVE,1,2,1,131.4,131.4,1,63.61,261.38
6088,10538000,,128,SEVENTH AVE,1,2,0,74.23,74.23,1,69.58,143.81
6135,10613000,,129,SEVENTH AVE,1,2,0,96.53,96.53,1,73.02,169.55
6170,10649000,,207,SEVENTH AVE,1,2,0,69.68,69.68,1,68.75,104.7
6248,10728000,,208,SEVENTH AVE,1,2,0,110.37,110.37,2,97.55,151.06
6169,10648000,,209,SEVENTH AVE,1,1,0,99.68,99.68,2,99.68,99.68
6168,10647000,,211,SEVENTH AVE,1,2,0,99.5,99.5,1,86.12,185.62
6249,10729000,,212,SEVENTH AVE,1,2,0,91.32,91.32,1,83.24,122.54
6167,10646000,,213,SEVENTH AVE,1,2,0,136.29,136.29,1,135.64,218.69
6250,10730000,,216,SEVENTH AVE,1,2,0,83.24,83.43,1,83.43,111.76
6166,10645000,,217,SEVENTH AVE,1,1,0,123.19,123.19,1,123.19,123.19
6276,10756000,,220,SEVENTH AVE,1,1,0,77.76,77.76,1,76.92,77.76
6165,10644000,,221,SEVENTH AVE,1,2,0,78.32,78.32,1,77.57,108.98
6277,10757000,,222,SEVENTH AVE,1,2,0,86.4,86.4,1,78.78,124.49
6278,10758000,,224,SEVENTH AVE,1,2,0,146.14,146.14,1,97.83,237.37
6164,10643000,,225,SEVENTH AVE,1,2,0,107.67,107.67,1,95.13,137.4
6279,10759000,,226,SEVENTH AVE,1,1,0,114.64,114.64,1,90.67,114.64
6163,10642000,,227,SEVENTH AVE,1,2,0,56.49,56.49,1,61.13,112.97
6280,10760000,,228,SEVENTH AVE,1,1,0,91.7,91.7,1,71.54,91.7
6162,10641000,,231,SEVENTH AVE,1,2,0,94.95,94.95,1,86.59,128.11
6281,10761000,,232,SEVENTH AVE,1,2,0,101.08,101.08,1,79.34,135.08
6291,10770000,,234,SEVENTH AVE,1,2,0,105.26,99.31,1,107.86,175.59
6290,10769001,,236,SEVENTH AVE,1,2,0,72.74,72.74,1,69.68,106.93
6289,10769000,,238,SEVENTH AVE,1,2,0,79.25,79.8,1,79.25,110.65
6161,10640000,,301,SEVENTH AVE,1,2,0,167.23,167.23,1,68.56,234.21
6288,10768000,,302,SEVENTH AVE,1,2,0,110.28,110.28,1,110.28,149.39
6160,10639000,,303,SEVENTH AVE,1,2,0,112.78,112.78,1,89.74,173.91
6287,10767000,,304,SEVENTH AVE,1,1,0,94.11,94.11,2,93,94.11
6286,10766000,,306,SEVENTH AVE,1,2,0,135.27,135.27,1,95.41,180.42
6159,10637000,,307,SEVENTH AVE,1,1,0,94.67,94.67,1,93.65,94.67
6158,10636000,,309,SEVENTH AVE,1,1,0,103.03,103.03,1,97.83,103.03
6285,10765000,,310,SEVENTH AVE,1,1,0,107.67,107.67,2,105.26,107.67
6157,10635000,,311,SEVENTH AVE,1,2,0,102.56,102.56,1,89.93,144.37
6284,10764000,,314,SEVENTH AVE,1,2,0,100.34,100.34,2,100.34,145.11
6156,10634000,,315,SEVENTH AVE,1,2,0,172.99,169.46,2,165.37,199.74
6152,10630000,,317,SEVENTH AVE,1,1,0,78.97,78.97,1,78.97,78.97
9265,10631000,,321,SEVENTH AVE,1,2,0,130.53,128.48,2,41.06,193.52
6325,10805000,,403,SEVENTH AVE,1,2,0,107.12,107.12,1,81.75,186.74
6363,10848000,,404,SEVENTH AVE,1,1,0,98.2,98.2,2,91.32,98.2
6362,10847000,,406,SEVENTH AVE,1,2,0,101.73,101.73,2,93.18,141.86
6324,10804000,,407,SEVENTH AVE,1,1,0,68.93,68.93,1,66.15,68.93
6323,10803000,,409,SEVENTH AVE,1,2,0,86.59,86.59,1,86.59,108.14
6361,10846000,,410,SEVENTH AVE,1,2,0,82.13,82.13,1,82.13,117.24
6322,10802000,,411,SEVENTH AVE,1,1,0,109.16,109.16,1,109.16,109.16
6366,10851000,,412,SEVENTH AVE,1,1,0,64.66,64.66,1,64.66,64.66
6321,10801000,,413,SEVENTH AVE,1,2,0,78.41,78.41,1,78.41,97.92
6365,10850000,,414,SEVENTH AVE,1,1,0,78.41,78.41,1,78.41,78.41
6384,10889000,,501,SEVENTH AVE,1,2,0,127.83,126.53,2,127.83,174.66
6377,10873000,,502,SEVENTH AVE,1,1,0,78.87,78.87,1,78.87,78.87
6383,10888000,,505,SEVENTH AVE,1,2,0,94.58,94.58,1,93.55,136.2
6379,10875000,,506,SEVENTH AVE,1,1,0,71.91,71.91,1,71.91,71.91
6382,10887000,,507,SEVENTH AVE,1,2,0,139.82,139.82,5,139.82,279.64
6413,10941000,,615,SEVENTH AVE,0,15,0,480.77,324.05,80,0,6643.78
6416,10957000,,620,SEVENTH AVE,1,14,0,572.47,572.47,72,3176.54,6780.71
6412,10938000,,707,SEVENTH AVE,1,17,0,480.68,480.68,94,0,8171.57
6427,11017000,,710,SEVENTH AVE,1,14,0,776.3,776.3,76,3632.23,8438.2
6430,11035000,,711,SEVENTH AVE,1,12,0,663.7,662.96,107,0,7963.65
6428,11020000,,720,SEVENTH AVE,1,12,0,493.41,493.41,89,81.38,5920.9
4795,8949000,,1008,SEVENTH AVE,1,2,0,115.2,90.58,1,40.97,154.87
4794,8948000,,1012,SEVENTH AVE,1,2,0,138.61,97.92,1,98.2,139.17
4793,8947000,,1016,SEVENTH AVE,1,2,0,87.51,87.51,1,87.51,135.55
4792,8946000,,1018,SEVENTH AVE,1,1,0,71.35,71.35,1,71.35,71.35
4791,8945000,,1022,SEVENTH AVE,1,3,0,94.2,94.2,1,94.2,240.71
4790,8944000,,1026,SEVENTH AVE,1,2,0,85.94,85.94,1,85.94,121.7
4789,8943000,,1030,SEVENTH AVE,1,2,0,73.77,73.77,1,73.77,147.53
4788,8942000,,1032,SEVENTH AVE,1,2,0,69.68,68.75,1,69.68,136.1
4787,8941000,,1034,SEVENTH AVE,1,2,0,70.05,70.05,1,70.05,112.97
4786,8940000,,1036,SEVENTH AVE,1,2,0,91.97,91.97,2,91.97,183.95
4785,8939000,,1038,SEVENTH AVE,1,1,0,88.16,88.16,2,88.16,88.16
8806,9086000,,1040,SEVENTH AVE,1,2,0,112.23,112.23,2,110.55,221.2
4900,9085000,,1042,SEVENTH AVE,0,2,0,135.27,135.27,1,0,253.72
4899,9084000,,1044,SEVENTH AVE,1,2,0,100.06,100.06,2,100.06,156.91
4801,8978000,,1061,SEVENTH AVE,1,1,0,89.93,89.93,2,89.93,89.93
4800,8977000,,1063,SEVENTH AVE,1,1,0,111.86,111.86,1,111.86,111.86
4854,9033000,,1067,SEVENTH AVE,1,1,0,80.27,80.27,2,80.27,80.27
4855,9034000,,1101,SEVENTH AVE,0,2,0,181.25,167.13,2,0,348.39
4856,9035000,,1103,SEVENTH AVE,1,2,0,86.4,86.4,1,84.91,175.59
4898,9083000,,1104,SEVENTH AVE,1,2,0,101.26,101.82,1,101.82,183.76
4857,9037000,,1105,SEVENTH AVE,1,2,0,73.21,73.21,1,73.21,146.42
4858,9039000,,1107,SEVENTH AVE,1,2,0,115.2,115.2,1,89.65,180.42
4897,9082000,,1108,SEVENTH AVE,1,1,0,74.51,74.51,1,74.51,74.51
4859,9040000,,1109,SEVENTH AVE,1,1,0,89.84,89.84,1,89.84,89.84
4860,9041000,,1111,SEVENTH AVE,1,2,0,83.33,83.33,1,81.94,154.96
4864,9043001,,1115,SEVENTH AVE,1,2,0,187.29,187.29,6,187.29,374.59
4896,9081000,,1116,SEVENTH AVE,1,1,0,53.33,53.33,2,53.33,53.33
4889,9074000,,1120,SEVENTH AVE,1,1,0,137.78,137.78,2,137.78,137.78
4863,9043000,,1121,SEVENTH AVE,0,2,0,78.41,78.41,2,0,148.18
4929,9116000,,1202,SEVENTH AVE,1,2,0,69.77,69.77,2,69.77,95.78
4940,9125001,,1205,SEVENTH AVE,1,1,0,86.77,86.77,2,70.23,86.77
4921,9109000,,1206,SEVENTH AVE,1,2,0,97.83,97.83,2,97.83,131.27
4937,9123000,,1207,SEVENTH AVE,1,1,0,134.06,134.06,2,134.06,134.06
